Rooms,Type,Price,Year,Distance,Landsize,CouncilArea,Yearly Incidents Recorded
3,h,1670000.0,2017,9.7,534.0,Boroondara City Council,6793.0
3,t,1680000.0,2017,9.7,329.0,Boroondara City Council,6793.0
3,h,1525000.0,2017,9.7,,Boroondara City Council,6793.0
2,u,347500.0,2017,10.9,,Brimbank City Council,14744.0
3,t,599999.0,2017,10.9,,Brimbank City Council,14744.0
3,h,750000.0,2017,10.9,667.0,Brimbank City Council,14744.0
2,h,1005000.0,2017,10.9,780.0,Brimbank City Council,14744.0
3,u,1520000.0,2017,1.8,214.0,Melbourne City Council,27509.0
2,t,960000.0,2017,1.8,0.0,Melbourne City Council,27509.0
2,u,995000.0,2017,1.8,0.0,Melbourne City Council,27509.0
1,u,490000.0,2017,1.8,0.0,Melbourne City Council,27509.0
2,u,500000.0,2017,1.8,4076.0,Melbourne City Council,27509.0
4,h,1750000.0,2017,10.3,707.0,Banyule City Council,7391.0
5,h,2710000.0,2017,10.3,1001.0,Banyule City Council,7391.0
1,u,503000.0,2017,1.5,0.0,Melbourne City Council,27509.0
2,u,810000.0,2017,1.5,944.0,Melbourne City Council,27509.0
4,h,4275000.0,2017,1.5,326.0,Melbourne City Council,27509.0
1,u,385000.0,2017,8.5,1851.0,Glen Eira City Council,5707.0
3,t,850000.0,2017,8.5,114.0,Glen Eira City Council,5707.0
2,u,740000.0,2017,8.5,0.0,Glen Eira City Council,5707.0
2,u,640000.0,2017,8.5,,Glen Eira City Council,5707.0
3,h,1940000.0,2017,8.5,439.0,Glen Eira City Council,5707.0
3,h,1800000.0,2017,8.5,,Glen Eira City Council,5707.0
2,u,595000.0,2017,8.5,0.0,Glen Eira City Council,5707.0
2,u,632500.0,2017,8.5,0.0,Glen Eira City Council,5707.0
2,u,687000.0,2017,7.7,1912.0,Port Phillip City Council,10310.0
2,u,1260000.0,2017,7.7,626.0,Port Phillip City Council,10310.0
2,u,695000.0,2017,7.7,845.0,Port Phillip City Council,10310.0
2,u,747500.0,2017,7.7,,Port Phillip City Council,10310.0
3,u,950000.0,2017,7.7,0.0,Port Phillip City Council,10310.0
1,u,360000.0,2017,7.7,0.0,Port Phillip City Council,10310.0
3,h,1875000.0,2017,7.7,270.0,Port Phillip City Council,10310.0
2,u,642000.0,2017,7.7,0.0,Port Phillip City Council,10310.0
3,h,1520000.0,2017,7.7,362.0,Port Phillip City Council,10310.0
5,h,2275000.0,2017,7.7,399.0,Port Phillip City Council,10310.0
2,u,800000.0,2017,7.7,0.0,Port Phillip City Council,10310.0
2,u,500000.0,2017,7.7,0.0,Port Phillip City Council,10310.0
1,u,490000.0,2017,7.7,0.0,Port Phillip City Council,10310.0
4,h,1291000.0,2017,9.4,521.0,Moonee Valley City Council,7585.0
2,t,692500.0,2017,9.4,,Moonee Valley City Council,7585.0
2,u,667500.0,2017,9.4,,Moonee Valley City Council,7585.0
2,t,810000.0,2017,9.4,175.0,Moonee Valley City Council,7585.0
2,u,415500.0,2017,9.4,82.0,Moonee Valley City Council,7585.0
3,h,812000.0,2017,9.4,,Moonee Valley City Council,7585.0
2,t,1100000.0,2017,1.6,81.0,Yarra City Council,11076.0
2,t,1350000.0,2017,1.6,6261.0,Yarra City Council,11076.0
2,u,600000.0,2017,1.6,2122.0,Yarra City Council,11076.0
2,u,1320000.0,2017,1.6,,Yarra City Council,11076.0
2,h,1350000.0,2017,1.6,131.0,Yarra City Council,11076.0
3,h,2725000.0,2017,1.6,0.0,Yarra City Council,11076.0
3,u,1300000.0,2017,1.6,,Yarra City Council,11076.0
2,u,745000.0,2017,1.6,,Yarra City Council,11076.0
2,t,1050000.0,2017,1.6,87.0,Yarra City Council,11076.0
3,h,1326000.0,2017,1.6,718.0,Yarra City Council,11076.0
2,h,1200000.0,2017,1.6,63.0,Yarra City Council,11076.0
2,u,880000.0,2017,1.6,,Yarra City Council,11076.0
2,u,681500.0,2017,1.6,0.0,Yarra City Council,11076.0
3,h,680000.0,2017,13.6,277.0,Merri-bek City Council,11641.0
3,h,741000.0,2017,13.6,585.0,Merri-bek City Council,11641.0
4,h,990000.0,2017,13.6,702.0,Merri-bek City Council,11641.0
4,h,970000.0,2017,13.6,737.0,Merri-bek City Council,11641.0
3,h,485000.0,2017,14.5,630.0,Hume City Council,16673.0
4,h,610000.0,2017,14.5,,Hume City Council,16673.0
4,h,618000.0,2017,14.5,604.0,Hume City Council,16673.0
3,t,480000.0,2017,14.5,,Hume City Council,16673.0
3,h,515000.0,2017,14.5,,Hume City Council,16673.0
4,h,760000.0,2017,14.5,,Brimbank City Council,14744.0
3,u,616000.0,2017,14.5,431.0,Brimbank City Council,14744.0
3,h,773000.0,2017,14.5,650.0,Brimbank City Council,14744.0
1,u,355000.0,2017,4.2,2581.0,Melbourne City Council,27509.0
1,t,425000.0,2017,4.2,0.0,Melbourne City Council,27509.0
2,u,535000.0,2017,4.2,2592.0,Melbourne City Council,27509.0
2,u,500000.0,2017,4.2,0.0,Melbourne City Council,27509.0
2,u,525000.0,2017,4.2,0.0,Melbourne City Council,27509.0
2,h,1110000.0,2017,4.2,155.0,Melbourne City Council,27509.0
3,t,917500.0,2017,4.2,98.0,Melbourne City Council,27509.0
2,u,730000.0,2017,4.2,2135.0,Melbourne City Council,27509.0
2,t,811000.0,2017,4.2,113.0,Melbourne City Council,27509.0
2,t,717000.0,2017,4.2,,Melbourne City Council,27509.0
3,h,1190000.0,2017,4.2,180.0,Melbourne City Council,27509.0
2,h,903000.0,2017,4.2,184.0,Melbourne City Council,27509.0
3,h,902500.0,2017,4.2,0.0,Melbourne City Council,27509.0
4,h,1817000.0,2017,4.2,309.0,Melbourne City Council,27509.0
2,u,528000.0,2017,4.2,0.0,Melbourne City Council,27509.0
2,h,1000000.0,2017,4.2,159.0,Melbourne City Council,27509.0
1,u,380000.0,2017,4.2,2592.0,Melbourne City Council,27509.0
4,h,1817000.0,2017,4.2,309.0,Melbourne City Council,27509.0
3,h,1420000.0,2017,4.1,112.0,Port Phillip City Council,10310.0
2,h,1335000.0,2017,4.1,107.0,Port Phillip City Council,10310.0
2,h,1300000.0,2017,4.1,132.0,Port Phillip City Council,10310.0
4,h,2860000.0,2017,4.1,160.0,Port Phillip City Council,10310.0
3,h,1630000.0,2017,4.1,143.0,Port Phillip City Council,10310.0
3,h,2250000.0,2017,4.1,148.0,Port Phillip City Council,10310.0
2,h,1035000.0,2017,14.6,593.0,Kingston City Council,8377.0
3,h,1321000.0,2017,14.6,688.0,Kingston City Council,8377.0
2,t,742500.0,2017,14.6,179.0,Kingston City Council,8377.0
3,h,860000.0,2017,14.6,601.0,Kingston City Council,8377.0
3,h,2161000.0,2017,2.3,230.0,Melbourne City Council,27509.0
3,h,1485000.0,2017,2.3,198.0,Melbourne City Council,27509.0
2,t,755000.0,2017,2.3,1537.0,Melbourne City Council,27509.0
2,h,940000.0,2017,2.3,89.0,Melbourne City Council,27509.0
3,t,825000.0,2017,14.7,,Kingston City Council,8377.0
3,h,770000.0,2017,14.7,590.0,Kingston City Council,8377.0
3,h,985100.0,2017,14.7,621.0,Kingston City Council,8377.0
4,h,1410000.0,2017,14.7,590.0,Kingston City Council,8377.0
3,u,815000.0,2017,14.7,393.0,Kingston City Council,8377.0
4,h,1205500.0,2017,14.7,553.0,Kingston City Council,8377.0
3,h,1042500.0,2017,14.7,658.0,Kingston City Council,8377.0
3,h,799999.0,2017,14.7,590.0,Kingston City Council,8377.0
5,h,1200000.0,2017,14.7,532.0,Kingston City Council,8377.0
3,h,905000.0,2017,9.1,,Hobsons Bay City Council,5306.0
3,t,815000.0,2017,9.1,148.0,Hobsons Bay City Council,5306.0
2,u,321000.0,2017,9.1,0.0,Hobsons Bay City Council,5306.0
3,h,995000.0,2017,9.1,669.0,Hobsons Bay City Council,5306.0
3,h,1290000.0,2017,9.1,715.0,Hobsons Bay City Council,5306.0
2,u,300000.0,2017,9.1,0.0,Hobsons Bay City Council,5306.0
2,u,505000.0,2017,1.2,0.0,Melbourne City Council,27509.0
2,u,595000.0,2017,1.2,0.0,Melbourne City Council,27509.0
2,u,580000.0,2017,1.2,0.0,Melbourne City Council,27509.0
2,u,580000.0,2017,1.2,0.0,Melbourne City Council,27509.0
3,h,1320000.0,2017,7.7,738.0,Hobsons Bay City Council,5306.0
1,u,380000.0,2017,7.7,89.0,Hobsons Bay City Council,5306.0
3,h,1100000.0,2017,7.7,305.0,Hobsons Bay City Council,5306.0
3,u,660000.0,2017,7.7,221.0,Hobsons Bay City Council,5306.0
2,u,867000.0,2017,4.6,1087.0,Stonnington City Council,8842.0
1,u,552000.0,2017,4.6,0.0,Stonnington City Council,8842.0
2,u,655000.0,2017,4.6,1816.0,Stonnington City Council,8842.0
3,u,840000.0,2017,4.6,1678.0,Stonnington City Council,8842.0
2,u,1010000.0,2017,4.6,586.0,Stonnington City Council,8842.0
2,u,650000.0,2017,4.6,0.0,Stonnington City Council,8842.0
1,u,650000.0,2017,4.6,,Stonnington City Council,8842.0
3,h,2400000.0,2017,4.6,224.0,Stonnington City Council,8842.0
3,h,3805000.0,2017,4.6,,Stonnington City Council,8842.0
4,h,3600000.0,2017,4.6,815.0,Stonnington City Council,8842.0
2,u,750000.0,2017,4.6,0.0,Stonnington City Council,8842.0
1,u,247500.0,2017,4.6,0.0,Stonnington City Council,8842.0
4,h,5733000.0,2017,4.6,,Stonnington City Council,8842.0
3,t,1320000.0,2017,4.6,3.0,Stonnington City Council,8842.0
3,u,922500.0,2017,4.6,4657.0,Stonnington City Council,8842.0
2,u,760000.0,2017,4.6,0.0,Stonnington City Council,8842.0
2,u,546000.0,2017,8.9,2023.0,Hobsons Bay City Council,5306.0
3,t,670000.0,2017,8.9,146.0,Hobsons Bay City Council,5306.0
3,h,1070000.0,2017,8.9,442.0,Hobsons Bay City Council,5306.0
3,h,1575000.0,2017,8.9,860.0,Hobsons Bay City Council,5306.0
4,h,1520000.0,2017,8.9,560.0,Hobsons Bay City Council,5306.0
3,t,720000.0,2017,8.9,146.0,Hobsons Bay City Council,5306.0
4,h,1175000.0,2017,8.9,,Hobsons Bay City Council,5306.0
3,h,1045000.0,2017,8.9,526.0,Hobsons Bay City Council,5306.0
2,u,585000.0,2017,5.1,0.0,Port Phillip City Council,10310.0
2,u,690000.0,2017,5.1,0.0,Port Phillip City Council,10310.0
2,u,854000.0,2017,5.1,774.0,Port Phillip City Council,10310.0
1,h,900000.0,2017,5.1,160.0,Port Phillip City Council,10310.0
1,u,350000.0,2017,5.1,0.0,Port Phillip City Council,10310.0
4,h,955000.0,2017,15.0,,Banyule City Council,7391.0
3,h,721500.0,2017,15.0,594.0,Banyule City Council,7391.0
5,h,1060000.0,2017,15.0,627.0,Banyule City Council,7391.0
4,h,780250.0,2017,15.0,,Banyule City Council,7391.0
3,h,984000.0,2017,15.0,552.0,Banyule City Council,7391.0
2,u,450000.0,2017,6.6,0.0,Port Phillip City Council,10310.0
2,u,490000.0,2017,6.6,601.0,Port Phillip City Council,10310.0
1,u,440000.0,2017,6.6,0.0,Port Phillip City Council,10310.0
3,h,1406000.0,2017,9.8,34.0,Moonee Valley City Council,7585.0
3,h,1305000.0,2017,9.8,147.0,Moonee Valley City Council,7585.0
3,u,488000.0,2017,12.4,260.0,Darebin City Council,12872.0
3,h,1750000.0,2017,1.9,160.0,Melbourne City Council,27509.0
2,t,1013000.0,2017,1.9,0.0,Melbourne City Council,27509.0
3,t,1171000.0,2017,1.9,650.0,Melbourne City Council,27509.0
2,h,1053000.0,2017,1.9,147.0,Melbourne City Council,27509.0
1,u,295000.0,2017,1.9,0.0,Melbourne City Council,27509.0
3,h,445000.0,2017,14.5,534.0,Hume City Council,16673.0
2,t,910000.0,2017,9.3,,Glen Eira City Council,5707.0
2,u,360000.0,2017,5.3,0.0,Moonee Valley City Council,7585.0
3,h,1350000.0,2017,3.0,,Yarra City Council,11076.0
3,h,858000.0,2017,10.4,,Moonee Valley City Council,7585.0
2,u,593000.0,2017,10.4,,Moonee Valley City Council,7585.0
3,h,640000.0,2017,10.4,219.0,Moonee Valley City Council,7585.0
3,h,961000.0,2017,10.4,717.0,Moonee Valley City Council,7585.0
2,h,1535000.0,2017,3.0,171.0,Port Phillip City Council,10310.0
3,h,570000.0,2017,10.5,423.0,Brimbank City Council,14744.0
4,h,2345000.0,2017,5.7,803.0,Darebin City Council,12872.0
3,h,900000.0,2017,9.4,672.0,Hobsons Bay City Council,5306.0
2,t,650000.0,2017,9.4,,Hobsons Bay City Council,5306.0
2,h,480000.0,2017,12.8,,Brimbank City Council,14744.0
5,h,5200000.0,2017,6.3,761.0,Stonnington City Council,8842.0
3,h,950000.0,2017,4.3,,Moonee Valley City Council,7585.0
3,h,1225000.0,2017,10.2,770.0,Monash City Council,8739.0
5,h,1025000.0,2017,16.5,,Hume City Council,16673.0
3,u,622000.0,2017,9.5,204.0,Moonee Valley City Council,7585.0
3,h,825000.0,2017,9.5,603.0,Moonee Valley City Council,7585.0
4,h,1475000.0,2017,7.9,380.0,Boroondara City Council,6793.0
5,h,3050000.0,2017,7.9,,Boroondara City Council,6793.0
5,h,2160000.0,2017,9.7,860.0,Boroondara City Council,6793.0
3,t,1050000.0,2017,9.7,200.0,Boroondara City Council,6793.0
3,h,1275000.0,2017,9.7,226.0,Boroondara City Council,6793.0
3,t,640000.0,2017,23.2,187.0,Knox City Council,8910.0
3,u,500000.0,2017,23.2,263.0,Maroondah City Council,6820.0
4,h,825000.0,2017,23.2,,Maroondah City Council,6820.0
2,u,800000.0,2017,17.3,,Bayside City Council,4052.0
4,h,1221000.0,2017,17.3,554.0,Bayside City Council,4052.0
4,h,1800000.0,2017,17.3,,Bayside City Council,4052.0
4,h,1823000.0,2017,17.3,728.0,Bayside City Council,4052.0
6,h,2000000.0,2017,17.3,836.0,Bayside City Council,4052.0
3,h,1365000.0,2017,11.4,776.0,Glen Eira City Council,5707.0
3,h,1045000.0,2017,11.4,401.0,Glen Eira City Council,5707.0
5,h,1220000.0,2017,13.8,611.0,Glen Eira City Council,5707.0
4,h,627500.0,2017,35.2,687.0,Casey City Council,17526.0
3,u,1095000.0,2017,13.4,,Whitehorse City Council,6419.0
3,h,1020000.0,2017,13.4,,Whitehorse City Council,6419.0
3,h,642000.0,2017,25.0,968.0,Knox City Council,8910.0
3,h,840000.0,2017,16.1,509.0,Banyule City Council,7391.0
3,h,2650000.0,2017,10.5,645.0,Bayside City Council,4052.0
1,u,380000.0,2017,10.5,1993.0,Bayside City Council,4052.0
5,h,3250000.0,2017,10.5,835.0,Bayside City Council,4052.0
4,t,1731000.0,2017,10.3,345.0,Bayside City Council,4052.0
3,t,465000.0,2017,14.0,248.0,Hume City Council,16673.0
3,h,518500.0,2017,14.0,576.0,Hume City Council,16673.0
3,u,665000.0,2017,6.4,,Brimbank City Council,14744.0
2,u,692000.0,2017,5.2,0.0,Merri-bek City Council,11641.0
2,h,1305000.0,2017,4.0,315.0,Merri-bek City Council,11641.0
3,h,1100000.0,2017,5.2,322.0,Merri-bek City Council,11641.0
2,h,573000.0,2017,5.2,0.0,Merri-bek City Council,11641.0
3,h,1060000.0,2017,10.8,631.0,Manningham City Council,3898.0
3,h,805000.0,2017,12.1,669.0,Banyule City Council,7391.0
3,h,682000.0,2017,12.1,583.0,Banyule City Council,7391.0
3,t,510000.0,2017,12.1,,Banyule City Council,7391.0
3,h,535000.0,2017,14.8,472.0,Melton City Council,8923.0
4,h,1088000.0,2017,14.7,536.0,Whitehorse City Council,6419.0
3,h,1180000.0,2017,14.7,563.0,Whitehorse City Council,6419.0
3,h,630000.0,2017,14.8,397.0,Brimbank City Council,14744.0
2,u,677000.0,2017,7.7,131.0,Boroondara City Council,6793.0
2,u,670000.0,2017,7.7,0.0,Boroondara City Council,6793.0
3,t,1320000.0,2017,7.7,227.0,Boroondara City Council,6793.0
2,u,816000.0,2017,8.4,8140.0,Boroondara City Council,6793.0
1,u,350000.0,2017,1.6,0.0,Melbourne City Council,27509.0
2,u,620000.0,2017,1.6,0.0,Melbourne City Council,27509.0
3,h,1760000.0,2017,1.6,151.0,Melbourne City Council,27509.0
1,u,300000.0,2017,10.1,,Glen Eira City Council,5707.0
3,h,545000.0,2017,14.8,301.0,Melton City Council,8923.0
4,h,1800000.0,2017,8.7,,Glen Eira City Council,5707.0
2,u,1091500.0,2017,8.7,225.0,Glen Eira City Council,5707.0
5,h,1140000.0,2017,17.9,570.0,Bayside City Council,4052.0
3,t,950000.0,2017,17.9,160.0,Bayside City Council,4052.0
2,h,1171000.0,2017,17.9,,Bayside City Council,4052.0
2,u,425000.0,2017,17.9,0.0,Bayside City Council,4052.0
3,h,1116000.0,2017,17.9,610.0,Bayside City Council,4052.0
3,u,1030000.0,2017,3.6,538.0,Yarra City Council,11076.0
4,h,689000.0,2017,43.4,,Casey City Council,17526.0
2,h,900000.0,2017,6.7,350.0,Darebin City Council,12872.0
2,u,620000.0,2017,6.7,,Darebin City Council,12872.0
4,h,922000.0,2017,6.7,463.0,Darebin City Council,12872.0
3,h,1077000.0,2017,6.7,512.0,Darebin City Council,12872.0
4,h,800000.0,2017,6.7,,Darebin City Council,12872.0
3,h,805000.0,2017,6.7,296.0,Darebin City Council,12872.0
4,h,665000.0,2017,20.6,756.0,Hume City Council,16673.0
4,h,607000.0,2017,20.6,,Hume City Council,16673.0
3,h,515500.0,2017,20.6,651.0,Hume City Council,16673.0
4,h,509500.0,2017,20.6,,Hume City Council,16673.0
3,h,660000.0,2017,20.6,618.0,Hume City Council,16673.0
5,h,572000.0,2017,34.7,581.0,Casey City Council,17526.0
4,h,932000.0,2017,23.0,880.0,Maroondah City Council,6820.0
2,u,566100.0,2017,23.0,,Maroondah City Council,6820.0
2,h,570000.0,2017,23.0,312.0,Maroondah City Council,6820.0
4,h,875000.0,2017,23.0,244.0,Maroondah City Council,6820.0
4,h,810000.0,2017,23.0,,Maroondah City Council,6820.0
3,h,585000.0,2017,24.7,,Greater Dandenong City Council,15109.0
2,u,348000.0,2017,24.7,156.0,Greater Dandenong City Council,15109.0
3,h,627000.0,2017,24.7,610.0,Greater Dandenong City Council,15109.0
3,h,760000.0,2017,24.7,751.0,Greater Dandenong City Council,15109.0
2,h,621000.0,2017,21.8,610.0,Nillumbik Shire Council,
2,u,612000.0,2017,22.2,197.0,Kingston City Council,8377.0
3,t,840000.0,2017,12.4,0.0,Manningham City Council,3898.0
3,t,945000.0,2017,12.4,,Manningham City Council,3898.0
6,h,1856000.0,2017,14.3,1056.0,Manningham City Council,3898.0
7,h,2705000.0,2017,16.1,5022.0,Manningham City Council,3898.0
3,t,818000.0,2017,16.1,,Manningham City Council,3898.0
3,h,852000.0,2017,16.1,,Manningham City Council,3898.0
3,h,530500.0,2017,25.9,400.0,Nillumbik Shire Council,
3,h,1092000.0,2017,27.0,,Kingston City Council,8377.0
3,h,975000.0,2017,18.0,841.0,Banyule City Council,7391.0
3,h,805000.0,2017,18.0,848.0,Banyule City Council,7391.0
4,h,770000.0,2017,18.0,,Banyule City Council,7391.0
1,u,425000.0,2017,7.2,,Port Phillip City Council,10310.0
4,h,940000.0,2017,19.6,508.0,Whittlesea City Council,12423.0
2,u,437000.0,2017,19.6,351.0,Whittlesea City Council,12423.0
5,h,660000.0,2017,19.6,708.0,Whittlesea City Council,12423.0
3,h,1325000.0,2017,7.5,441.0,Moonee Valley City Council,7585.0
1,u,310000.0,2017,7.5,0.0,Moonee Valley City Council,7585.0
3,t,864000.0,2017,7.5,177.0,Moonee Valley City Council,7585.0
1,u,291000.0,2017,7.5,0.0,Moonee Valley City Council,7585.0
3,h,750000.0,2017,7.5,236.0,Moonee Valley City Council,7585.0
5,h,2200000.0,2017,7.5,607.0,Moonee Valley City Council,7585.0
3,h,515000.0,2017,28.8,,Casey City Council,17526.0
3,h,580000.0,2017,28.8,,Casey City Council,17526.0
3,h,1550000.0,2017,5.7,478.0,Darebin City Council,12872.0
2,h,672000.0,2017,13.1,,Hume City Council,16673.0
3,h,720000.0,2017,13.1,603.0,Hume City Council,16673.0
2,u,414000.0,2017,24.8,,Knox City Council,8910.0
2,h,1350000.0,2017,3.6,184.0,Merri-bek City Council,11641.0
3,h,1852000.0,2017,3.6,138.0,Merri-bek City Council,11641.0
2,h,1100000.0,2017,3.6,139.0,Merri-bek City Council,11641.0
3,t,815000.0,2017,5.1,,Maribyrnong City Council,7189.0
1,u,170000.0,2017,5.1,30.0,Maribyrnong City Council,7189.0
4,h,1372000.0,2017,15.4,866.0,Whitehorse City Council,6419.0
3,t,850500.0,2017,15.4,353.0,Whitehorse City Council,6419.0
2,u,400000.0,2017,38.0,,Frankston City Council,12058.0
3,h,640000.0,2017,38.0,368.0,Frankston City Council,12058.0
3,h,611000.0,2017,36.9,691.0,Frankston City Council,12058.0
3,h,755000.0,2017,38.0,786.0,Frankston City Council,12058.0
4,h,521000.0,2017,45.9,978.0,Macedon Ranges Shire Council,
3,h,625000.0,2017,12.9,544.0,Hume City Council,16673.0
3,h,650000.0,2017,12.9,,Hume City Council,16673.0
4,h,1910000.0,2017,7.3,737.0,Boroondara City Council,6793.0
3,t,1900000.0,2017,7.3,,Boroondara City Council,6793.0
2,u,500000.0,2017,7.3,0.0,Boroondara City Council,6793.0
2,u,523000.0,2017,7.3,0.0,Boroondara City Council,6793.0
4,h,1250000.0,2017,16.7,,Monash City Council,8739.0
2,t,460000.0,2017,11.2,,Merri-bek City Council,11641.0
3,t,600000.0,2017,11.2,,Merri-bek City Council,11641.0
3,t,595000.0,2017,11.2,,Merri-bek City Council,11641.0
3,t,525000.0,2017,11.2,194.0,Merri-bek City Council,11641.0
3,h,847000.0,2017,11.2,650.0,Merri-bek City Council,11641.0
6,h,990000.0,2017,16.1,562.0,Banyule City Council,7391.0
3,h,645000.0,2017,16.1,,Banyule City Council,7391.0
3,t,880000.0,2017,16.1,,Banyule City Council,7391.0
2,u,695000.0,2017,16.1,208.0,Banyule City Council,7391.0
3,h,630000.0,2017,20.4,,Hume City Council,16673.0
2,u,500000.0,2017,11.2,304.0,Merri-bek City Council,11641.0
3,h,662500.0,2017,32.3,649.0,Casey City Council,17526.0
3,u,1210000.0,2017,13.8,9838.0,Bayside City Council,4052.0
3,t,1910000.0,2017,13.8,,Bayside City Council,4052.0
3,h,1140000.0,2017,13.8,1469.0,Bayside City Council,4052.0
1,u,395000.0,2017,5.3,910.0,Boroondara City Council,6793.0
3,u,1000000.0,2017,5.3,1079.0,Boroondara City Council,6793.0
2,u,450000.0,2017,5.3,2338.0,Boroondara City Council,6793.0
4,h,2900000.0,2017,5.3,636.0,Boroondara City Council,6793.0
2,u,820000.0,2017,5.3,,Boroondara City Council,6793.0
2,u,450000.0,2017,5.3,1540.0,Boroondara City Council,6793.0
3,h,650000.0,2017,45.2,724.0,Yarra Ranges Shire Council,
3,h,790000.0,2017,8.8,458.0,Banyule City Council,7391.0
2,h,780000.0,2017,8.8,588.0,Banyule City Council,7391.0
3,h,726500.0,2017,8.8,593.0,Banyule City Council,7391.0
3,h,710000.0,2017,8.8,577.0,Banyule City Council,7391.0
2,u,645000.0,2017,16.0,105.0,Bayside City Council,4052.0
5,h,650500.0,2017,18.0,615.0,Brimbank City Council,14744.0
3,h,471000.0,2017,18.4,,Wyndham City Council,11962.0
3,h,683000.0,2017,18.4,,Wyndham City Council,11962.0
3,h,440000.0,2017,18.4,,Wyndham City Council,11962.0
3,h,750000.0,2017,12.3,321.0,Monash City Council,8739.0
4,h,650000.0,2017,14.0,692.0,Hume City Council,16673.0
2,t,390000.0,2017,14.0,165.0,Hume City Council,16673.0
3,h,506000.0,2017,15.5,,Brimbank City Council,14744.0
3,h,810000.0,2017,15.5,766.0,Brimbank City Council,14744.0
3,h,735000.0,2017,15.5,749.0,Brimbank City Council,14744.0
3,h,595000.0,2017,15.5,,Brimbank City Council,14744.0
3,h,605000.0,2017,15.5,,Brimbank City Council,14744.0
2,t,520000.0,2017,11.7,62.0,Brimbank City Council,14744.0
4,h,640000.0,2017,15.5,729.0,Brimbank City Council,14744.0
3,t,967000.0,2017,3.4,0.0,Melbourne City Council,27509.0
2,h,850000.0,2017,3.4,133.0,Melbourne City Council,27509.0
1,t,500000.0,2017,3.4,142.0,Melbourne City Council,27509.0
2,u,535000.0,2017,3.4,0.0,Melbourne City Council,27509.0
2,h,758000.0,2017,5.4,901.0,Boroondara City Council,6793.0
3,h,975000.0,2017,5.4,,Boroondara City Council,6793.0
2,u,862000.0,2017,7.3,1011.0,Boroondara City Council,6793.0
4,h,965000.0,2017,25.2,576.0,Greater Dandenong City Council,15109.0
4,h,761000.0,2017,25.2,680.0,Greater Dandenong City Council,15109.0
3,h,520000.0,2017,14.0,570.0,Brimbank City Council,14744.0
