,Rooms,Type,Price,Year,Distance,Car,CouncilArea,Propertycount,Yearly Incidents Recorded
8294,3,h,801000.0,2017,8.8,2.0,Darebin,14577.0,12872
8295,3,h,1010000.0,2017,8.8,2.0,Darebin,14577.0,12872
8296,3,h,690000.0,2017,8.8,2.0,Darebin,14577.0,12872
8297,2,h,630000.0,2017,8.8,1.0,Darebin,14577.0,12872
8298,3,h,1100000.0,2017,8.8,4.0,Darebin,14577.0,12872
8299,3,h,1055000.0,2017,8.8,2.0,Darebin,14577.0,12872
8300,2,u,560000.0,2017,8.8,2.0,Darebin,14577.0,12872
8301,1,u,385000.0,2017,8.8,1.0,Darebin,14577.0,12872
8302,4,h,741000.0,2017,11.2,2.0,Darebin,21650.0,12872
8303,3,h,725000.0,2017,11.2,1.0,Darebin,21650.0,12872
8304,3,u,615000.0,2017,11.2,2.0,Darebin,21650.0,12872
8305,2,u,406000.0,2017,11.2,1.0,Darebin,21650.0,12872
8306,3,h,1010000.0,2017,11.2,2.0,Darebin,21650.0,12872
8307,2,h,852000.0,2017,11.2,2.0,Darebin,21650.0,12872
8308,3,h,595000.0,2017,11.2,1.0,Darebin,21650.0,12872
8309,3,h,665000.0,2017,11.2,2.0,Darebin,21650.0,12872
8310,3,u,631000.0,2017,11.2,1.0,Darebin,21650.0,12872
8311,4,h,905000.0,2017,11.2,2.0,Darebin,21650.0,12872
8312,5,h,845000.0,2017,11.2,2.0,Darebin,21650.0,12872
8313,3,t,815000.0,2017,11.2,2.0,Darebin,21650.0,12872
8314,4,h,770000.0,2017,11.2,3.0,Darebin,21650.0,12872
8315,2,h,935000.0,2017,11.2,1.0,Darebin,21650.0,12872
8316,3,h,610000.0,2017,11.2,2.0,Darebin,21650.0,12872
8317,4,h,678500.0,2017,11.2,2.0,Darebin,21650.0,12872
8318,2,h,861500.0,2017,11.2,1.0,Darebin,21650.0,12872
8319,3,h,801000.0,2017,11.2,1.0,Darebin,21650.0,12872
8320,4,h,1150000.0,2017,11.2,2.0,Darebin,21650.0,12872
8321,3,h,760000.0,2017,11.2,2.0,Darebin,21650.0,12872
8322,2,u,490000.0,2017,11.2,1.0,Darebin,21650.0,12872
8323,3,h,605000.0,2017,11.2,2.0,Darebin,21650.0,12872
8324,2,t,652000.0,2017,11.2,2.0,Darebin,21650.0,12872
8325,2,t,615000.0,2017,11.2,1.0,Darebin,21650.0,12872
8326,1,u,407000.0,2017,11.2,1.0,Darebin,21650.0,12872
8327,4,h,930000.0,2017,11.2,3.0,Darebin,21650.0,12872
8328,3,t,741000.0,2017,11.2,2.0,Darebin,21650.0,12872
8329,2,h,375000.0,2017,11.2,1.0,Darebin,21650.0,12872
8330,4,h,1005000.0,2017,11.2,5.0,Darebin,21650.0,12872
8331,4,h,800000.0,2017,11.2,4.0,Darebin,21650.0,12872
8332,2,u,395000.0,2017,11.2,1.0,Darebin,21650.0,12872
8333,2,h,1025000.0,2017,11.2,1.0,Darebin,21650.0,12872
8334,2,u,505000.0,2017,11.2,1.0,Darebin,21650.0,12872
8335,2,h,950000.0,2017,2.6,0.0,Yarra,14949.0,11076
8336,2,h,1110000.0,2017,2.6,0.0,Yarra,14949.0,11076
8337,2,t,950000.0,2017,2.6,1.0,Yarra,14949.0,11076
8338,2,u,1226000.0,2017,2.6,1.0,Yarra,14949.0,11076
8339,1,u,500000.0,2017,2.6,1.0,Yarra,14949.0,11076
8340,3,h,1214000.0,2017,2.6,0.0,Yarra,14949.0,11076
8341,1,u,370000.0,2017,2.6,1.0,Yarra,14949.0,11076
8342,3,u,790000.0,2017,2.6,1.0,Yarra,14949.0,11076
8343,3,h,1400000.0,2017,2.6,0.0,Yarra,14949.0,11076
8344,2,u,500000.0,2017,2.6,1.0,Yarra,14949.0,11076
8345,2,t,1090000.0,2017,2.6,1.0,Yarra,14949.0,11076
8346,3,h,1785000.0,2017,2.6,0.0,Yarra,14949.0,11076
8347,2,u,560000.0,2017,2.6,1.0,Yarra,14949.0,11076
8348,2,u,690000.0,2017,2.6,1.0,Yarra,14949.0,11076
8349,2,h,1050000.0,2017,2.6,0.0,Yarra,14949.0,11076
8350,3,h,2060000.0,2017,2.6,1.0,Yarra,14949.0,11076
8351,2,h,860000.0,2017,2.6,0.0,Yarra,14949.0,11076
8352,3,t,1052000.0,2017,2.6,2.0,Yarra,14949.0,11076
8353,3,h,3000000.0,2017,2.6,7.0,Yarra,14949.0,11076
8354,3,h,1330000.0,2017,2.6,1.0,Yarra,14949.0,11076
8355,2,u,630000.0,2017,2.6,1.0,Yarra,14949.0,11076
8356,2,h,1210000.0,2017,2.6,0.0,Yarra,14949.0,11076
8357,1,h,911000.0,2017,2.6,0.0,Yarra,14949.0,11076
8358,3,h,1590000.0,2017,2.6,1.0,Yarra,14949.0,11076
8359,4,h,1380000.0,2017,11.4,2.0,Banyule,3540.0,7391
8360,4,h,1150000.0,2017,11.4,2.0,Banyule,3540.0,7391
8361,4,h,1160000.0,2017,11.4,2.0,Banyule,3540.0,7391
8362,2,u,615000.0,2017,11.4,1.0,Banyule,3540.0,7391
8363,3,h,940000.0,2017,11.4,2.0,Banyule,3540.0,7391
8364,2,h,665000.0,2017,6.6,0.0,Maribyrnong,2417.0,7189
8365,3,h,950000.0,2017,6.6,0.0,Maribyrnong,2417.0,7189
8366,2,h,1085000.0,2017,6.6,2.0,Maribyrnong,2417.0,7189
8367,3,h,847000.0,2017,6.6,1.0,Maribyrnong,2417.0,7189
8368,2,h,785000.0,2017,6.6,1.0,Maribyrnong,2417.0,7189
8369,3,h,2240000.0,2017,2.1,1.0,Port Phillip,5943.0,10310
8370,3,h,2050000.0,2017,2.1,1.0,Port Phillip,5943.0,10310
8371,1,u,460000.0,2017,2.1,1.0,Port Phillip,5943.0,10310
8372,2,u,650000.0,2017,2.1,0.0,Port Phillip,5943.0,10310
8373,2,t,1100000.0,2017,2.1,1.0,Port Phillip,5943.0,10310
8374,3,h,1820000.0,2017,2.1,1.0,Port Phillip,5943.0,10310
8375,3,h,1780000.0,2017,2.1,2.0,Port Phillip,5943.0,10310
8376,2,h,1024000.0,2017,2.1,0.0,Port Phillip,5943.0,10310
8377,3,u,680000.0,2017,2.1,2.0,Port Phillip,5943.0,10310
8378,2,h,1150000.0,2017,2.1,1.0,Port Phillip,5943.0,10310
8379,3,u,710000.0,2017,2.1,2.0,Port Phillip,5943.0,10310
8380,3,u,1320000.0,2017,3.3,2.0,Melbourne,14887.0,27509
8381,1,u,537000.0,2017,3.3,1.0,Melbourne,14887.0,27509
8382,2,u,800000.0,2017,3.3,2.0,Melbourne,14887.0,27509
8383,1,u,410000.0,2017,3.3,0.0,Melbourne,14887.0,27509
8384,2,u,499000.0,2017,3.3,1.0,Melbourne,14887.0,27509
8385,2,h,1214000.0,2017,3.3,0.0,Melbourne,14887.0,27509
8386,2,u,485000.0,2017,3.3,0.0,Melbourne,14887.0,27509
8387,3,u,920000.0,2017,3.3,1.0,Melbourne,14887.0,27509
8388,2,u,615000.0,2017,3.3,1.0,Melbourne,14887.0,27509
8389,2,u,642000.0,2017,3.3,1.0,Melbourne,14887.0,27509
8390,3,t,3475000.0,2017,3.3,1.0,Melbourne,14887.0,27509
8391,2,h,1710000.0,2017,3.3,0.0,Melbourne,14887.0,27509
8392,2,u,851000.0,2017,3.3,1.0,Melbourne,14887.0,27509
8393,3,t,2030000.0,2017,3.3,2.0,Melbourne,14887.0,27509
8394,2,h,1405000.0,2017,3.3,0.0,Melbourne,14887.0,27509
8395,2,u,850000.0,2017,3.3,2.0,Melbourne,14887.0,27509
8396,2,u,792500.0,2017,3.3,1.0,Melbourne,14887.0,27509
8397,2,t,880000.0,2017,3.3,2.0,Melbourne,14887.0,27509
8398,1,u,390500.0,2017,3.3,0.0,Melbourne,14887.0,27509
8399,3,u,2050000.0,2017,3.3,2.0,Melbourne,14887.0,27509
8400,2,u,595000.0,2017,3.3,2.0,Melbourne,14887.0,27509
8401,1,u,346000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8402,1,u,520000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8403,1,u,320000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8404,2,u,610500.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8405,1,u,350000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8406,2,h,1120000.0,2017,6.1,0.0,Port Phillip,13240.0,10310
8407,2,t,1077000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8408,2,h,1301000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8409,2,h,1440000.0,2017,6.1,2.0,Port Phillip,13240.0,10310
8410,2,u,680000.0,2017,6.1,0.0,Port Phillip,13240.0,10310
8411,3,h,1361000.0,2017,6.1,0.0,Port Phillip,13240.0,10310
8412,3,u,1000000.0,2017,6.1,0.0,Port Phillip,13240.0,10310
8413,2,u,902000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8414,3,u,1190000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8415,2,h,920000.0,2017,6.1,0.0,Port Phillip,13240.0,10310
8416,2,u,482000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8417,4,h,2260000.0,2017,6.1,1.0,Port Phillip,13240.0,10310
8418,4,h,810000.0,2017,9.7,1.0,Moonee Valley,3284.0,7585
8419,3,h,1021000.0,2017,9.7,2.0,Moonee Valley,3284.0,7585
8420,3,t,925000.0,2017,9.7,1.0,Moonee Valley,3284.0,7585
8421,5,h,910000.0,2017,9.7,2.0,Moonee Valley,3284.0,7585
8422,3,h,900000.0,2017,9.7,2.0,Moonee Valley,3284.0,7585
8423,3,h,995000.0,2017,9.7,3.0,Moonee Valley,3284.0,7585
8424,5,h,1150000.0,2017,9.7,2.0,Moonee Valley,3284.0,7585
8425,3,h,940000.0,2017,12.6,2.0,Brimbank,3755.0,14744
8426,4,h,726000.0,2017,12.6,0.0,Brimbank,3755.0,14744
8427,3,h,950000.0,2017,12.6,1.0,Brimbank,3755.0,14744
8428,4,h,760000.0,2017,12.6,5.0,Brimbank,3755.0,14744
8429,4,h,990000.0,2017,12.6,6.0,Brimbank,3755.0,14744
8430,3,h,651500.0,2017,12.6,1.0,Brimbank,3755.0,14744
8431,4,h,970000.0,2017,12.6,4.0,Brimbank,3755.0,14744
8432,3,h,841000.0,2017,12.6,2.0,Brimbank,3755.0,14744
8433,3,h,710000.0,2017,12.6,0.0,Brimbank,3755.0,14744
8434,3,h,840000.0,2017,12.6,1.0,Brimbank,3755.0,14744
8435,3,h,660000.0,2017,12.6,2.0,Brimbank,3755.0,14744
8436,3,h,692000.0,2017,12.6,1.0,Brimbank,3755.0,14744
8437,3,h,830000.0,2017,13.3,2.0,Brimbank,4217.0,14744
8438,3,h,600000.0,2017,13.3,2.0,Brimbank,4217.0,14744
8439,3,h,718000.0,2017,13.3,2.0,Brimbank,4217.0,14744
8440,4,h,775000.0,2017,13.3,2.0,Brimbank,4217.0,14744
8441,3,h,490000.0,2017,13.3,1.0,Brimbank,4217.0,14744
8442,3,h,716000.0,2017,13.5,1.0,Brimbank,6763.0,14744
8443,3,h,511000.0,2017,13.5,2.0,Brimbank,6763.0,14744
8444,4,h,515000.0,2017,13.5,2.0,Brimbank,6763.0,14744
8445,3,h,530000.0,2017,13.5,1.0,Brimbank,6763.0,14744
8446,4,h,685000.0,2017,13.5,2.0,Brimbank,6763.0,14744
8447,3,h,700000.0,2017,13.5,2.0,Brimbank,6763.0,14744
8448,3,t,521000.0,2017,13.5,2.0,Brimbank,6763.0,14744
8449,3,h,571000.0,2017,13.5,1.0,Brimbank,6763.0,14744
8450,3,h,710000.0,2017,13.5,4.0,Brimbank,6763.0,14744
8451,2,u,682000.0,2017,11.2,2.0,Boroondara,5457.0,6793
8452,2,u,825000.0,2017,11.2,2.0,Boroondara,5457.0,6793
8453,3,h,1525000.0,2017,11.2,2.0,Boroondara,5457.0,6793
8454,2,h,1260000.0,2017,11.2,0.0,Boroondara,5457.0,6793
8455,4,h,2360000.0,2017,11.2,2.0,Boroondara,5457.0,6793
8456,2,h,1250000.0,2017,11.2,1.0,Boroondara,5457.0,6793
8457,4,h,1490000.0,2017,11.2,4.0,Boroondara,5457.0,6793
8458,4,h,1600000.0,2017,11.2,2.0,Boroondara,5457.0,6793
8459,3,h,1652000.0,2017,11.2,2.0,Boroondara,5457.0,6793
8460,4,h,2370000.0,2017,11.2,2.0,Boroondara,5457.0,6793
8461,3,t,940000.0,2017,13.8,3.0,Manningham,5420.0,3898
8462,3,h,1503500.0,2017,13.8,1.0,Manningham,5420.0,3898
8463,3,t,950000.0,2017,13.8,2.0,Manningham,5420.0,3898
8464,3,h,1370000.0,2017,13.8,2.0,Manningham,5420.0,3898
8465,4,h,1181000.0,2017,13.8,2.0,Manningham,5420.0,3898
8466,3,h,1385000.0,2017,13.8,2.0,Manningham,5420.0,3898
8467,3,h,1180000.0,2017,13.8,3.0,Manningham,5420.0,3898
8468,4,h,1302000.0,2017,13.8,2.0,Manningham,5420.0,3898
8469,5,h,1775000.0,2017,13.8,2.0,Manningham,5420.0,3898
8470,3,h,1750000.0,2017,6.5,3.0,Darebin,8870.0,12872
8471,3,h,1345000.0,2017,6.5,4.0,Darebin,8870.0,12872
8472,3,h,1080000.0,2017,6.5,1.0,Darebin,8870.0,12872
8473,3,h,1195000.0,2017,6.5,2.0,Darebin,8870.0,12872
8474,2,u,716000.0,2017,6.5,1.0,Darebin,8870.0,12872
8475,3,t,865000.0,2017,6.5,2.0,Darebin,8870.0,12872
8476,2,u,462000.0,2017,6.5,1.0,Darebin,8870.0,12872
8477,3,h,1100000.0,2017,6.5,1.0,Darebin,8870.0,12872
8478,4,h,1635000.0,2017,6.5,2.0,Darebin,8870.0,12872
8479,3,t,998000.0,2017,6.5,1.0,Darebin,8870.0,12872
8480,2,u,600000.0,2017,6.5,1.0,Darebin,8870.0,12872
8481,3,h,1346000.0,2017,6.5,2.0,Darebin,8870.0,12872
8482,3,h,1130000.0,2017,6.5,1.0,Darebin,8870.0,12872
8483,3,h,1275000.0,2017,6.5,2.0,Darebin,8870.0,12872
8484,3,h,1200000.0,2017,6.5,1.0,Darebin,8870.0,12872
8485,2,h,915000.0,2017,6.5,1.0,Darebin,8870.0,12872
8486,1,u,300000.0,2017,6.5,1.0,Darebin,8870.0,12872
8487,3,u,880000.0,2017,6.5,2.0,Darebin,8870.0,12872
8488,2,t,960000.0,2017,6.5,2.0,Darebin,8870.0,12872
8489,2,h,1260000.0,2017,6.5,0.0,Darebin,8870.0,12872
8490,2,h,1100000.0,2017,6.5,1.0,Darebin,8870.0,12872
8491,3,h,810000.0,2017,13.8,1.0,Banyule,2698.0,7391
8492,4,h,1140000.0,2017,13.8,4.0,Banyule,2698.0,7391
8493,4,h,1003000.0,2017,13.8,2.0,Banyule,2698.0,7391
8494,4,h,1155000.0,2017,13.8,3.0,Banyule,2698.0,7391
8495,3,h,880000.0,2017,14.9,4.0,Banyule,2329.0,7391
8496,5,h,826000.0,2017,14.9,2.0,Banyule,2329.0,7391
8497,4,h,952000.0,2017,14.9,2.0,Banyule,2329.0,7391
8498,3,h,677500.0,2017,14.9,2.0,Banyule,2329.0,7391
8499,4,h,761000.0,2017,14.9,2.0,Banyule,2329.0,7391
8500,3,h,715000.0,2017,14.9,2.0,Banyule,2329.0,7391
8501,4,h,932500.0,2017,14.9,2.0,Banyule,2329.0,7391
8502,3,h,895000.0,2017,14.9,2.0,Banyule,2329.0,7391
8503,4,h,1435000.0,2017,8.2,2.0,Maribyrnong,5058.0,7189
8504,2,h,470000.0,2017,8.2,1.0,Maribyrnong,5058.0,7189
8505,2,h,502000.0,2017,8.2,1.0,Maribyrnong,5058.0,7189
8506,3,u,580000.0,2017,8.2,0.0,Maribyrnong,5058.0,7189
8507,1,u,375000.0,2017,8.2,1.0,Maribyrnong,5058.0,7189
8508,2,h,650000.0,2017,8.2,1.0,Maribyrnong,5058.0,7189
8509,3,t,815000.0,2017,8.2,2.0,Maribyrnong,5058.0,7189
8510,4,h,970000.0,2017,8.2,2.0,Maribyrnong,5058.0,7189
8511,4,h,1325000.0,2017,8.2,4.0,Maribyrnong,5058.0,7189
8512,3,h,890000.0,2017,8.2,3.0,Maribyrnong,5058.0,7189
8513,3,h,900000.0,2017,8.2,0.0,Maribyrnong,5058.0,7189
8514,2,u,266000.0,2017,8.2,1.0,Maribyrnong,5058.0,7189
8515,3,h,830000.0,2017,8.2,0.0,Maribyrnong,5058.0,7189
8516,2,h,888000.0,2017,8.2,2.0,Maribyrnong,5058.0,7189
8517,3,h,1040000.0,2017,8.2,1.0,Maribyrnong,5058.0,7189
8518,2,u,490000.0,2017,8.2,1.0,Maribyrnong,5058.0,7189
8519,3,h,935000.0,2017,8.2,2.0,Maribyrnong,5058.0,7189
8520,3,h,975000.0,2017,8.2,0.0,Maribyrnong,5058.0,7189
8521,1,u,185000.0,2017,8.2,1.0,Maribyrnong,5058.0,7189
8522,4,h,2165000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8523,3,h,1245000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8524,4,h,2075000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8525,2,u,543000.0,2017,8.0,1.0,Hobsons Bay,6380.0,5306
8526,3,h,1150000.0,2017,8.0,0.0,Hobsons Bay,6380.0,5306
8527,3,h,1290000.0,2017,8.0,0.0,Hobsons Bay,6380.0,5306
8528,2,h,1000000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8529,5,h,2040000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8530,4,h,1412000.0,2017,8.0,4.0,Hobsons Bay,6380.0,5306
8531,2,u,465000.0,2017,8.0,1.0,Hobsons Bay,6380.0,5306
8532,2,h,855000.0,2017,8.0,1.0,Hobsons Bay,6380.0,5306
8533,2,u,550000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8534,2,u,490000.0,2017,8.0,1.0,Hobsons Bay,6380.0,5306
8535,4,h,1200000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8536,3,h,1330000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8537,4,h,1500000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8538,4,h,1630000.0,2017,8.0,2.0,Hobsons Bay,6380.0,5306
8539,3,h,935000.0,2017,7.0,0.0,Maribyrnong,6543.0,7189
8540,3,h,990000.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8541,2,h,950000.0,2017,7.0,0.0,Maribyrnong,6543.0,7189
8542,2,h,1196000.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8543,2,h,470000.0,2017,7.0,1.0,Maribyrnong,6543.0,7189
8544,3,h,1131500.0,2017,7.0,1.0,Maribyrnong,6543.0,7189
8545,4,h,2035000.0,2017,7.0,0.0,Maribyrnong,6543.0,7189
8546,3,h,935000.0,2017,7.0,0.0,Maribyrnong,6543.0,7189
8547,3,h,892000.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8548,4,h,985500.0,2017,7.0,5.0,Maribyrnong,6543.0,7189
8549,2,u,650000.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8550,3,t,1070000.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8551,2,u,397000.0,2017,7.0,1.0,Maribyrnong,6543.0,7189
8552,2,h,1035000.0,2017,7.0,3.0,Maribyrnong,6543.0,7189
8553,3,h,1370000.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8554,2,h,650000.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8555,2,h,820000.0,2017,7.0,0.0,Maribyrnong,6543.0,7189
8556,3,h,750000.0,2017,7.0,1.0,Maribyrnong,6543.0,7189
8557,2,u,497600.0,2017,7.0,1.0,Maribyrnong,6543.0,7189
8558,3,h,970000.0,2017,7.0,0.0,Maribyrnong,6543.0,7189
8559,2,h,1256000.0,2017,7.0,3.0,Maribyrnong,6543.0,7189
8560,3,t,1120000.0,2017,7.0,0.0,Maribyrnong,6543.0,7189
8561,3,h,1425000.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8562,3,h,872500.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8563,4,h,1455000.0,2017,7.0,1.0,Maribyrnong,6543.0,7189
8564,1,u,331000.0,2017,7.0,1.0,Maribyrnong,6543.0,7189
8565,3,h,950000.0,2017,7.0,2.0,Maribyrnong,6543.0,7189
8566,3,h,1000000.0,2017,2.5,0.0,Yarra,4019.0,11076
8567,2,u,870000.0,2017,2.5,1.0,Yarra,4019.0,11076
8568,2,h,1050000.0,2017,2.5,0.0,Yarra,4019.0,11076
8569,2,h,1242000.0,2017,2.5,1.0,Yarra,4019.0,11076
8570,3,h,1165000.0,2017,2.5,0.0,Yarra,4019.0,11076
8571,3,h,872500.0,2017,13.5,1.0,Moonee Valley,3464.0,7585
8572,3,h,720000.0,2017,13.5,2.0,Moonee Valley,3464.0,7585
8573,3,h,985000.0,2017,13.5,1.0,Moonee Valley,3464.0,7585
8574,3,h,510000.0,2017,13.5,1.0,Moonee Valley,3464.0,7585
8575,2,u,480000.0,2017,13.5,1.0,Moonee Valley,3464.0,7585
8576,3,h,800000.0,2017,13.9,5.0,Brimbank,2185.0,14744
8577,2,u,420000.0,2017,13.9,1.0,Brimbank,2185.0,14744
8578,3,h,700000.0,2017,13.9,2.0,Brimbank,2185.0,14744
8579,3,u,580000.0,2017,13.9,2.0,Brimbank,2185.0,14744
8580,1,u,200000.0,2017,13.9,1.0,Brimbank,2185.0,14744
8581,3,h,621000.0,2017,13.9,3.0,Brimbank,2185.0,14744
8582,3,u,600000.0,2017,13.9,1.0,Brimbank,2185.0,14744
8583,3,h,840000.0,2017,13.8,2.0,Hobsons Bay,5301.0,5306
8584,5,h,1480000.0,2017,13.8,4.0,Hobsons Bay,5301.0,5306
8585,2,t,600000.0,2017,13.8,2.0,Hobsons Bay,5301.0,5306
8586,2,t,597500.0,2017,13.8,2.0,Hobsons Bay,5301.0,5306
8587,3,h,1165000.0,2017,13.8,2.0,Hobsons Bay,5301.0,5306
8588,4,h,1295000.0,2017,13.8,2.0,Hobsons Bay,5301.0,5306
8589,2,h,1450000.0,2017,11.0,1.0,Boroondara,3052.0,6793
8590,2,u,925000.0,2017,11.0,2.0,Boroondara,3052.0,6793
8591,4,h,2220000.0,2017,11.0,2.0,Boroondara,3052.0,6793
8592,3,h,1912500.0,2017,11.0,2.0,Boroondara,3052.0,6793
8593,4,h,2085000.0,2017,11.0,2.0,Boroondara,3052.0,6793
8594,3,h,1380000.0,2017,9.7,1.0,Boroondara,5682.0,6793
8595,2,u,825000.0,2017,9.7,2.0,Boroondara,5682.0,6793
8596,3,h,1670000.0,2017,9.7,1.0,Boroondara,5682.0,6793
8597,3,t,1680000.0,2017,9.7,1.0,Boroondara,5682.0,6793
8598,3,h,750000.0,2017,10.9,2.0,Brimbank,962.0,14744
8599,2,h,1005000.0,2017,10.9,2.0,Brimbank,962.0,14744
8600,3,u,1520000.0,2017,1.8,2.0,Melbourne,6786.0,27509
8601,2,t,960000.0,2017,1.8,1.0,Melbourne,6786.0,27509
8602,2,u,995000.0,2017,1.8,1.0,Melbourne,6786.0,27509
8603,1,u,490000.0,2017,1.8,1.0,Melbourne,6786.0,27509
8604,2,u,500000.0,2017,1.8,1.0,Melbourne,6786.0,27509
8605,4,h,1750000.0,2017,10.3,2.0,Banyule,1651.0,7391
8606,5,h,2710000.0,2017,10.3,2.0,Banyule,1651.0,7391
8607,1,u,503000.0,2017,1.5,1.0,Melbourne,3040.0,27509
8608,2,u,810000.0,2017,1.5,1.0,Melbourne,3040.0,27509
8609,4,h,4275000.0,2017,1.5,2.0,Melbourne,3040.0,27509
8610,1,u,385000.0,2017,8.5,1.0,Glen Eira,4898.0,5707
8611,3,t,850000.0,2017,8.5,2.0,Glen Eira,4898.0,5707
8612,2,u,740000.0,2017,8.5,1.0,Glen Eira,4898.0,5707
8613,3,h,1940000.0,2017,8.5,2.0,Glen Eira,4898.0,5707
8614,2,u,595000.0,2017,8.5,1.0,Glen Eira,4898.0,5707
8615,2,u,632500.0,2017,8.5,1.0,Glen Eira,4898.0,5707
8616,2,u,687000.0,2017,7.7,1.0,Port Phillip,8989.0,10310
8617,2,u,1260000.0,2017,7.7,2.0,Port Phillip,8989.0,10310
8618,2,u,695000.0,2017,7.7,1.0,Port Phillip,8989.0,10310
8619,3,u,950000.0,2017,7.7,1.0,Port Phillip,8989.0,10310
8620,1,u,360000.0,2017,7.7,0.0,Port Phillip,8989.0,10310
8621,3,h,1875000.0,2017,7.7,2.0,Port Phillip,8989.0,10310
8622,2,u,642000.0,2017,7.7,0.0,Port Phillip,8989.0,10310
8623,3,h,1520000.0,2017,7.7,1.0,Port Phillip,8989.0,10310
8624,5,h,2275000.0,2017,7.7,1.0,Port Phillip,8989.0,10310
8625,2,u,800000.0,2017,7.7,2.0,Port Phillip,8989.0,10310
8626,2,u,500000.0,2017,7.7,1.0,Port Phillip,8989.0,10310
8627,1,u,490000.0,2017,7.7,1.0,Port Phillip,8989.0,10310
8628,4,h,1291000.0,2017,9.4,2.0,Moonee Valley,1308.0,7585
8629,2,t,810000.0,2017,9.4,1.0,Moonee Valley,1308.0,7585
8630,2,u,415500.0,2017,9.4,1.0,Moonee Valley,1308.0,7585
8631,2,t,1100000.0,2017,1.6,1.0,Yarra,5825.0,11076
8632,2,t,1350000.0,2017,1.6,2.0,Yarra,5825.0,11076
8633,2,u,600000.0,2017,1.6,1.0,Yarra,5825.0,11076
8634,2,h,1350000.0,2017,1.6,0.0,Yarra,5825.0,11076
8635,3,h,2725000.0,2017,1.6,1.0,Yarra,5825.0,11076
8636,2,t,1050000.0,2017,1.6,1.0,Yarra,5825.0,11076
8637,3,h,1326000.0,2017,1.6,2.0,Yarra,5825.0,11076
8638,2,h,1200000.0,2017,1.6,0.0,Yarra,5825.0,11076
8639,2,u,681500.0,2017,1.6,1.0,Yarra,5825.0,11076
8640,3,h,680000.0,2017,13.6,1.0,Merri-bek,1071.0,11641
8641,3,h,741000.0,2017,13.6,2.0,Merri-bek,1071.0,11641
8642,4,h,990000.0,2017,13.6,2.0,Merri-bek,1071.0,11641
8643,4,h,970000.0,2017,13.6,3.0,Merri-bek,1071.0,11641
8644,3,h,485000.0,2017,14.5,2.0,Hume,851.0,16673
8645,4,h,618000.0,2017,14.5,2.0,Hume,851.0,16673
8646,3,u,616000.0,2017,14.5,2.0,Brimbank,1119.0,14744
8647,3,h,773000.0,2017,14.5,2.0,Brimbank,1119.0,14744
8648,1,u,355000.0,2017,4.2,1.0,Melbourne,5263.0,27509
8649,1,t,425000.0,2017,4.2,1.0,Melbourne,5263.0,27509
8650,2,u,535000.0,2017,4.2,1.0,Melbourne,5263.0,27509
8651,2,u,500000.0,2017,4.2,1.0,Melbourne,5263.0,27509
8652,2,u,525000.0,2017,4.2,1.0,Melbourne,5263.0,27509
8653,2,h,1110000.0,2017,4.2,0.0,Melbourne,5263.0,27509
8654,3,t,917500.0,2017,4.2,1.0,Melbourne,5263.0,27509
8655,2,u,730000.0,2017,4.2,1.0,Melbourne,5263.0,27509
8656,2,t,811000.0,2017,4.2,0.0,Melbourne,5263.0,27509
8657,3,h,1190000.0,2017,4.2,1.0,Melbourne,5263.0,27509
8658,2,h,903000.0,2017,4.2,0.0,Melbourne,5263.0,27509
8659,3,h,902500.0,2017,4.2,1.0,Melbourne,5263.0,27509
8660,4,h,1817000.0,2017,4.2,1.0,Melbourne,5263.0,27509
8661,2,u,528000.0,2017,4.2,1.0,Melbourne,5263.0,27509
8662,2,h,1000000.0,2017,4.2,0.0,Melbourne,5263.0,27509
8663,1,u,380000.0,2017,4.2,1.0,Melbourne,5263.0,27509
