,Distance,Car,Rooms,Propertycount,Yearly Incidents Recorded
4804,17.9,3.0,4,10529.0,12423
4805,17.9,2.0,3,10529.0,12423
4806,6.2,2.0,3,6232.0,7585
4807,6.2,0.0,2,6232.0,7585
4808,26.5,2.0,5,8280.0,6260
4809,26.5,2.0,3,8280.0,6260
4810,21.5,2.0,4,3650.0,8377
4811,14.2,2.0,3,13366.0,8739
4812,10.4,2.0,4,2291.0,7585
4813,1.8,0.0,2,6821.0,27509
4814,11.2,2.0,4,2651.0,11641
4815,12.3,1.0,2,2547.0,8739
4816,12.3,1.0,3,2547.0,8739
4817,15.5,2.0,4,3692.0,8377
4818,11.4,1.0,1,3578.0,5707
4819,11.4,1.0,2,3578.0,5707
4820,21.5,2.0,3,5087.0,8377
4821,1.8,1.0,3,2309.0,27509
4822,3.5,2.0,3,8648.0,27509
4823,3.5,1.0,2,8648.0,27509
4824,4.6,0.0,3,7717.0,8842
4825,8.4,2.0,5,14577.0,12872
4826,8.4,2.0,4,14577.0,12872
4827,8.4,2.0,3,14577.0,12872
4828,8.4,2.0,3,14577.0,12872
4829,8.4,2.0,3,14577.0,12872
4830,8.4,2.0,3,14577.0,12872
4831,8.4,1.0,3,14577.0,12872
4832,8.4,1.0,3,14577.0,12872
4833,3.5,0.0,3,1008.0,11076
4834,12.0,1.0,2,21650.0,12872
4835,12.0,1.0,3,21650.0,12872
4836,12.0,2.0,3,21650.0,12872
4837,2.4,1.0,2,14949.0,11076
4838,21.3,2.0,4,4407.0,6820
4839,21.3,1.0,4,4407.0,6820
4840,20.6,2.0,3,5833.0,16673
4841,15.2,2.0,4,4497.0,4052
4842,15.2,0.0,3,4497.0,4052
4843,15.2,2.0,4,4497.0,4052
4844,15.5,2.0,3,1793.0,5306
4845,35.4,2.0,3,8077.0,12058
4846,11.0,6.0,3,852.0,5306
4847,5.1,0.0,3,2417.0,7189
4848,6.2,2.0,3,984.0,5306
4849,1.9,1.0,2,5943.0,10310
4850,20.5,2.0,4,7969.0,12423
4851,20.5,4.0,3,7969.0,12423
4852,20.5,3.0,5,7969.0,12423
4853,2.7,1.0,2,14887.0,27509
4854,2.7,1.0,2,14887.0,27509
4855,2.7,1.0,3,14887.0,27509
4856,2.7,1.0,2,14887.0,27509
4857,0.7,1.0,1,8400.0,27509
4858,8.2,1.0,2,3284.0,7585
4859,31.7,2.0,3,14092.0,16673
4860,10.2,2.0,2,5457.0,6793
4861,18.0,2.0,3,4242.0,8923
4862,15.5,2.0,3,6202.0,3898
4863,12.4,2.0,4,5420.0,3898
4864,15.3,2.0,3,7955.0,12423
4865,7.0,1.0,2,8870.0,12872
4866,7.0,2.0,4,8870.0,12872
4867,4.1,1.0,1,7217.0,8842
4868,4.1,1.0,2,7217.0,8842
4869,17.2,2.0,4,4181.0,6820
4870,17.2,2.0,3,4181.0,6820
4871,14.5,1.0,3,1442.0,7391
4872,14.7,0.0,3,16166.0,11962
4873,14.7,1.0,3,16166.0,11962
4874,14.7,2.0,3,16166.0,11962
4875,6.4,1.0,3,5058.0,7189
4876,6.4,3.0,3,5058.0,7189
4877,16.5,2.0,3,2474.0,16673
4878,16.7,3.0,4,7392.0,8739
4879,6.8,1.0,4,6380.0,5306
4880,12.7,2.0,5,1369.0,7391
4881,6.3,0.0,2,6543.0,7189
4882,3.0,1.0,2,4019.0,11076
4883,3.0,1.0,2,4019.0,11076
4884,10.4,2.0,3,3464.0,7585
4885,10.5,1.0,4,2185.0,14744
4886,11.0,1.0,3,5301.0,5306
4887,11.0,2.0,3,5301.0,5306
4888,9.4,4.0,3,5132.0,5306
4889,6.3,2.0,4,4836.0,8842
4890,4.3,1.0,4,6567.0,7585
4891,10.2,3.0,4,2894.0,8739
4892,10.2,2.0,3,2894.0,8739
4893,9.5,1.0,3,4502.0,7585
4894,7.9,2.0,3,5682.0,6793
4895,7.9,1.0,1,5682.0,6793
4896,7.9,2.0,4,5682.0,6793
4897,9.7,2.0,3,7809.0,6793
4898,9.7,1.0,4,7809.0,6793
4899,23.2,1.0,2,5030.0,8910
4900,23.2,10.0,4,5030.0,8910
4901,23.2,0.0,3,3598.0,6820
4902,11.4,2.0,4,6795.0,5707
4903,13.8,3.0,3,10969.0,5707
4904,13.8,2.0,4,10969.0,5707
4905,35.2,2.0,4,17093.0,17526
4906,17.3,1.0,2,2866.0,4052
4907,13.4,1.0,4,2867.0,6419
4908,16.1,1.0,2,1390.0,7391
4909,10.3,2.0,4,6938.0,4052
4910,14.0,1.0,2,4294.0,16673
4911,5.2,0.0,2,11918.0,11641
4912,5.2,4.0,3,11918.0,11641
4913,5.2,0.0,2,11918.0,11641
4914,5.2,1.0,4,11918.0,11641
4915,5.2,1.0,1,7082.0,11641
4916,5.2,4.0,3,7082.0,11641
4917,12.1,2.0,4,10175.0,7391
4918,10.4,1.0,3,5678.0,8739
4919,7.7,2.0,5,8920.0,6793
4920,10.1,2.0,3,7822.0,5707
4921,34.9,2.0,3,8060.0,12058
4922,8.7,2.0,3,5051.0,5707
4923,17.9,2.0,3,9758.0,4052
4924,16.7,1.0,3,5837.0,8739
4925,20.6,2.0,4,15510.0,16673
4926,23.0,2.0,4,2985.0,6820
4927,22.2,2.0,4,3940.0,8377
4928,12.4,2.0,4,9028.0,3898
4929,14.3,1.0,3,10999.0,3898
4930,14.3,2.0,4,10999.0,3898
4931,1.3,0.0,3,3040.0,27509
4932,1.3,1.0,2,3040.0,27509
4933,7.2,0.0,3,4898.0,5707
4934,7.2,1.0,2,4898.0,5707
4935,18.0,2.0,4,6990.0,7391
4936,18.0,3.0,4,6990.0,7391
4937,7.2,1.0,2,8989.0,10310
4938,7.2,1.0,2,8989.0,10310
4939,19.6,3.0,4,10926.0,12423
4940,19.6,2.0,3,10926.0,12423
4941,19.6,2.0,4,10926.0,12423
4942,7.5,1.0,2,9264.0,7585
4943,7.5,2.0,4,9264.0,7585
4944,7.5,1.0,2,9264.0,7585
4945,7.5,3.0,4,9264.0,7585
4946,8.2,1.0,3,1308.0,7585
4947,13.1,2.0,5,5070.0,16673
4948,24.8,2.0,5,10788.0,8910
4949,2.1,1.0,3,5825.0,11076
4950,5.1,1.0,1,7570.0,7189
4951,5.1,0.0,1,7570.0,7189
4952,45.9,2.0,3,3376.0,1637
4953,12.9,3.0,5,3285.0,16673
4954,16.7,2.0,3,15321.0,8739
4955,16.7,2.0,5,15321.0,8739
4956,16.7,2.0,3,15321.0,8739
4957,16.7,2.0,3,15321.0,8739
4958,11.2,2.0,3,8870.0,11641
4959,11.2,3.0,4,8870.0,11641
4960,12.9,4.0,4,1071.0,11641
4961,20.4,2.0,4,4864.0,16673
4962,32.3,4.0,3,3728.0,17526
4963,13.8,2.0,3,5454.0,4052
4964,5.3,4.0,4,11308.0,6793
4965,5.3,1.0,1,11308.0,6793
4966,5.3,2.0,2,11308.0,6793
4967,6.2,2.0,5,6482.0,6793
4968,6.2,3.0,4,6482.0,6793
4969,8.9,2.0,4,2890.0,7391
4970,8.9,2.0,4,2890.0,7391
4971,8.8,2.0,3,2947.0,7391
4972,12.3,2.0,4,768.0,8739
4973,15.5,4.0,3,3656.0,14744
4974,3.4,1.0,2,5263.0,27509
4975,3.4,1.0,1,5263.0,27509
4976,3.4,0.0,2,5263.0,27509
4977,3.4,0.0,4,5263.0,27509
4978,5.4,2.0,5,10331.0,6793
4979,16.3,2.0,3,8279.0,12423
4980,8.4,4.0,4,8801.0,8842
4981,4.3,1.0,1,4918.0,7189
4982,0.0,1.0,2,17496.0,27509
4983,31.7,2.0,4,3600.0,8923
4984,20.0,2.0,3,6162.0,8377
4985,20.0,1.0,2,6162.0,8377
4986,17.9,2.0,4,10529.0,12423
4987,17.2,1.0,4,6871.0,6419
4988,17.2,2.0,3,6871.0,6419
4989,6.2,2.0,3,6232.0,7585
4990,6.2,0.0,1,6232.0,7585
4991,26.5,2.0,3,8280.0,6260
4992,21.5,2.0,4,3650.0,8377
4993,14.2,2.0,4,13366.0,8739
4994,14.2,2.0,4,13366.0,8739
4995,18.8,4.0,4,7113.0,8739
4996,10.1,2.0,3,4442.0,5707
4997,10.4,4.0,3,2291.0,7585
4998,16.7,1.0,3,902.0,8739
4999,15.4,2.0,5,4973.0,3898
5000,11.2,1.0,3,2651.0,11641
5001,11.2,4.0,4,2651.0,11641
5002,11.2,1.0,2,2651.0,11641
5003,12.3,1.0,3,2547.0,8739
5004,15.5,2.0,3,3692.0,8377
5005,11.4,1.0,2,3578.0,5707
5006,21.5,2.0,3,5087.0,8377
5007,21.5,2.0,4,5087.0,8377
5008,8.5,4.0,3,7485.0,11641
5009,3.5,2.0,3,8648.0,27509
5010,4.6,1.0,1,7717.0,8842
5011,4.6,2.0,4,7717.0,8842
5012,8.4,1.0,4,14577.0,12872
5013,12.0,1.0,3,21650.0,12872
5014,12.0,2.0,3,21650.0,12872
5015,2.4,1.0,3,14949.0,11076
5016,2.4,1.0,2,14949.0,11076
5017,2.4,2.0,3,14949.0,11076
5018,2.4,1.0,3,14949.0,11076
5019,2.4,3.0,3,14949.0,11076
5020,21.3,1.0,4,4407.0,6820
5021,19.9,2.0,3,3619.0,3898
5022,23.5,2.0,4,11667.0,8910
5023,34.7,1.0,4,2756.0,12058
5024,1.9,3.0,3,5943.0,10310
5025,1.9,1.0,1,5943.0,10310
5026,0.7,1.0,2,8400.0,27509
5027,14.0,1.0,3,14042.0,14744
5028,14.0,1.0,3,14042.0,14744
5029,14.0,1.0,3,14042.0,14744
5030,5.0,1.0,2,13240.0,10310
5031,31.7,6.0,3,14092.0,16673
5032,10.5,2.0,3,3755.0,14744
5033,10.5,2.0,3,3755.0,14744
5034,10.2,1.0,2,5457.0,6793
5035,18.0,1.0,3,3640.0,14744
5036,18.0,2.0,3,4242.0,8923
5037,15.5,2.0,5,5336.0,14744
5038,12.4,1.0,3,5420.0,3898
5039,7.0,1.0,2,8870.0,12872
5040,17.2,2.0,4,4280.0,6419
5041,8.9,2.0,3,2698.0,7391
5042,14.7,2.0,3,16166.0,11962
5043,3.0,1.0,3,4019.0,11076
5044,3.0,0.0,2,3280.0,10310
5045,5.7,1.0,1,2211.0,12872
5046,4.3,1.0,3,6567.0,7585
5047,4.3,0.0,3,6567.0,7585
5048,9.5,2.0,4,4502.0,7585
5049,9.7,2.0,5,7809.0,6793
5050,39.8,2.0,4,973.0,5137
5051,13.8,2.0,4,10969.0,5707
5052,13.8,2.0,3,10969.0,5707
5053,35.2,2.0,3,17093.0,17526
5054,13.4,1.0,3,5713.0,6419
5055,13.4,2.0,3,4387.0,6419
5056,8.6,2.0,2,3589.0,7189
5057,10.5,2.0,3,10579.0,4052
5058,10.3,2.0,4,6938.0,4052
5059,10.3,2.0,3,6938.0,4052
5060,5.2,1.0,3,11918.0,11641
5061,5.2,0.0,3,11918.0,11641
5062,5.2,2.0,4,7082.0,11641
5063,5.2,2.0,3,7082.0,11641
5064,1.6,0.0,3,6786.0,27509
5065,14.8,4.0,5,7719.0,8923
5066,8.7,2.0,4,5051.0,5707
5067,27.0,2.0,4,2076.0,8377
5068,17.9,1.0,3,9758.0,4052
5069,17.9,2.0,3,9758.0,4052
5070,17.9,2.0,3,9758.0,4052
5071,16.7,1.0,3,5837.0,8739
5072,6.7,2.0,4,11204.0,12872
5073,6.7,1.0,2,11204.0,12872
5074,2.0,0.0,2,4553.0,11076
5075,20.6,2.0,4,15510.0,16673
5076,20.6,2.0,3,15510.0,16673
5077,23.0,2.0,4,11925.0,6820
5078,22.2,1.0,3,3940.0,8377
5079,22.2,2.0,5,3940.0,8377
5080,18.0,2.0,3,2346.0,7391
5081,18.0,2.0,4,2346.0,7391
5082,7.2,2.0,3,8989.0,10310
5083,7.5,1.0,2,9264.0,7585
5084,7.5,1.0,3,9264.0,7585
5085,13.1,4.0,3,5070.0,16673
5086,2.1,1.0,2,5825.0,11076
5087,38.0,2.0,3,17055.0,12058
5088,11.2,2.0,3,8870.0,11641
5089,16.1,2.0,3,8524.0,7391
5090,16.1,2.0,5,8524.0,7391
5091,16.1,2.0,4,8524.0,7391
5092,20.4,2.0,4,4864.0,16673
5093,20.4,2.0,4,4864.0,16673
5094,13.8,1.0,2,5454.0,4052
5095,13.8,0.0,2,5454.0,4052
5096,13.8,2.0,3,2356.0,4052
5097,5.3,1.0,3,11308.0,6793
5098,5.3,1.0,2,11308.0,6793
5099,18.0,2.0,3,5556.0,14744
5100,7.8,1.0,3,5549.0,7391
5101,15.5,2.0,4,3656.0,14744
5102,16.3,1.0,3,8279.0,12423
5103,16.3,2.0,2,8279.0,12423
5104,8.4,2.0,4,8801.0,8842
5105,4.3,2.0,3,4918.0,7189
5106,17.4,1.0,3,4704.0,16673
5107,31.7,2.0,4,3600.0,8923
5108,17.9,1.0,2,10529.0,12423
5109,17.9,2.0,4,10529.0,12423
5110,17.9,1.0,2,10529.0,12423
5111,6.2,1.0,1,6232.0,7585
5112,21.5,2.0,4,3650.0,8377
5113,31.6,4.0,3,3532.0,6260
5114,14.2,4.0,3,13366.0,8739
5115,18.8,2.0,3,7113.0,8739
5116,10.1,2.0,4,4442.0,5707
5117,6.2,1.0,3,5498.0,5306
5118,6.2,2.0,3,5498.0,5306
5119,22.7,2.0,3,11806.0,15109
5120,1.8,1.0,2,6821.0,27509
5121,21.1,4.0,5,1058.0,2151
5122,15.4,2.0,4,4973.0,3898
5123,11.2,4.0,4,2651.0,11641
5124,11.2,1.0,2,2651.0,11641
5125,12.3,2.0,5,3224.0,8739
5126,12.3,2.0,3,2547.0,8739
5127,21.5,2.0,4,5087.0,8377
5128,8.5,1.0,2,7485.0,11641
5129,3.5,2.0,3,8648.0,27509
5130,4.6,1.0,2,7717.0,8842
5131,4.6,1.0,2,7717.0,8842
5132,8.4,3.0,3,14577.0,12872
5133,8.4,4.0,5,14577.0,12872
5134,8.4,2.0,3,14577.0,12872
5135,12.0,4.0,5,21650.0,12872
5136,12.0,3.0,3,21650.0,12872
5137,12.0,1.0,1,21650.0,12872
5138,2.4,2.0,2,14949.0,11076
5139,47.4,4.0,4,1475.0,1637
5140,19.9,1.0,3,3619.0,3898
5141,23.5,0.0,4,11667.0,8910
5142,34.7,2.0,4,1721.0,12058
5143,15.2,2.0,4,4497.0,4052
5144,5.1,1.0,3,2417.0,7189
5145,10.5,2.0,4,6763.0,14744
5146,10.2,2.0,5,5457.0,6793
5147,15.5,2.0,4,6202.0,3898
5148,15.5,3.0,4,6202.0,3898
5149,15.3,2.0,3,7955.0,12423
5150,7.0,2.0,3,8870.0,12872
5151,17.2,4.0,4,4181.0,6820
5152,17.2,2.0,4,4280.0,6419
5153,14.7,2.0,6,7082.0,8910
5154,4.6,1.0,2,4380.0,10310
5155,4.6,2.0,3,4380.0,10310
5156,12.7,2.0,3,1369.0,7391
5157,3.0,1.0,2,4019.0,11076
5158,3.0,1.0,3,4019.0,11076
5159,7.5,2.0,5,1543.0,7585
5160,10.4,3.0,2,3464.0,7585
5161,10.4,1.0,3,3464.0,7585
5162,3.0,1.0,3,3280.0,10310
5163,10.5,2.0,3,2185.0,14744
5164,11.0,4.0,3,5301.0,5306
5165,6.3,0.0,2,4836.0,8842
5166,4.3,1.0,3,6567.0,7585
5167,4.3,2.0,3,6567.0,7585
5168,7.9,1.0,2,5682.0,6793
5169,7.9,1.0,2,5682.0,6793
5170,7.9,1.0,2,5682.0,6793
5171,9.7,2.0,3,7809.0,6793
5172,9.7,1.0,5,7809.0,6793
5173,9.7,1.0,3,7809.0,6793
5174,23.2,4.0,4,5030.0,8910
5175,17.3,2.0,4,5366.0,4052
5176,11.4,1.0,2,6795.0,5707
5177,11.4,2.0,4,6795.0,5707
5178,13.8,5.0,4,10969.0,5707
5179,13.8,2.0,3,10969.0,5707
5180,35.2,2.0,4,17093.0,17526
5181,17.3,2.0,3,2866.0,4052
5182,10.3,2.0,3,6938.0,4052
5183,10.3,2.0,4,6938.0,4052
5184,10.3,1.0,2,6938.0,4052
5185,14.0,1.0,3,4294.0,16673
5186,6.4,2.0,3,962.0,14744
5187,5.2,1.0,2,11918.0,11641
5188,5.2,4.0,5,11918.0,11641
5189,5.2,2.0,3,11918.0,11641
5190,5.2,1.0,2,11918.0,11641
5191,4.0,2.0,4,5533.0,11641
5192,5.2,1.0,2,7082.0,11641
5193,5.2,1.0,5,7082.0,11641
5194,12.1,2.0,4,10175.0,7391
5195,2.4,1.0,3,438.0,11076
5196,14.8,2.0,3,1686.0,8923
5197,10.4,2.0,7,5678.0,8739
5198,14.7,2.0,3,4048.0,6419
5199,7.7,2.0,3,8920.0,6793
5200,8.4,1.0,3,3265.0,6793
5201,8.4,2.0,4,3265.0,6793
5202,8.4,2.0,4,3265.0,6793
5203,10.1,2.0,3,7822.0,5707
5204,10.1,2.0,3,7822.0,5707
5205,34.9,2.0,4,8060.0,12058
5206,7.8,2.0,2,6923.0,5707
5207,11.7,2.0,2,3582.0,8739
5208,17.9,1.0,2,9758.0,4052
5209,17.9,2.0,3,9758.0,4052
5210,27.1,3.0,4,3789.0,6260
5211,16.7,2.0,4,5837.0,8739
5212,3.6,0.0,3,2954.0,11076
5213,6.7,2.0,3,3445.0,12872
5214,2.0,0.0,2,4553.0,11076
5215,2.0,0.0,2,4553.0,11076
5216,20.6,0.0,3,15510.0,16673
5217,20.6,2.0,6,15510.0,16673
5218,20.6,1.0,3,15510.0,16673
5219,20.6,2.0,3,15510.0,16673
5220,2.4,1.0,2,1123.0,11076
5221,23.0,2.0,3,11925.0,6820
5222,23.0,2.0,4,1705.0,6820
5223,23.0,2.0,4,2985.0,6820
5224,14.7,2.0,4,2276.0,14744
5225,22.2,3.0,4,3940.0,8377
5226,14.3,2.0,3,10999.0,3898
5227,14.3,2.0,3,10999.0,3898
5228,14.3,3.0,3,10999.0,3898
5229,14.3,2.0,3,10999.0,3898
5230,27.0,4.0,6,2546.0,8377
5231,27.0,2.0,2,2546.0,8377
5232,18.0,3.0,6,6990.0,7391
5233,18.0,1.0,3,6990.0,7391
5234,18.0,2.0,4,2346.0,7391
5235,7.2,0.0,2,8989.0,10310
5236,7.2,1.0,2,8989.0,10310
5237,7.2,2.0,3,8989.0,10310
5238,19.6,2.0,3,10926.0,12423
5239,19.6,2.0,3,10926.0,12423
5240,19.6,1.0,3,10926.0,12423
5241,19.6,2.0,4,10926.0,12423
5242,7.5,6.0,2,9264.0,7585
5243,7.5,1.0,3,9264.0,7585
5244,7.5,1.0,3,9264.0,7585
5245,8.2,1.0,2,1308.0,7585
5246,7.5,1.0,3,588.0,7585
5247,13.1,4.0,4,5070.0,16673
5248,13.1,4.0,2,5070.0,16673
5249,24.8,1.0,2,10788.0,8910
5250,3.4,1.0,2,3593.0,27509
5251,5.1,1.0,2,7570.0,7189
5252,15.4,1.0,2,4385.0,6419
5253,12.9,1.0,3,3285.0,16673
5254,7.3,1.0,2,10412.0,6793
5255,7.3,2.0,3,10412.0,6793
5256,16.7,2.0,4,15321.0,8739
5257,16.7,2.0,3,15321.0,8739
5258,11.2,1.0,3,8870.0,11641
5259,11.2,1.0,1,8870.0,11641
5260,11.2,1.0,3,8870.0,11641
5261,11.2,6.0,3,8870.0,11641
5262,16.1,3.0,3,8524.0,7391
5263,20.4,1.0,4,4864.0,16673
5264,20.4,2.0,3,4864.0,16673
5265,13.8,2.0,4,5454.0,4052
5266,5.3,2.0,4,11308.0,6793
5267,5.3,2.0,3,11308.0,6793
5268,5.3,2.0,4,11308.0,6793
5269,6.2,2.0,2,6482.0,6793
5270,6.2,0.0,1,6482.0,6793
5271,6.2,1.0,2,6482.0,6793
5272,8.9,2.0,2,2890.0,7391
5273,8.8,0.0,3,2947.0,7391
5274,8.8,1.0,2,2947.0,7391
5275,8.8,2.0,3,2674.0,7391
5276,8.8,2.0,3,2674.0,7391
5277,16.0,3.0,3,4794.0,4052
5278,18.0,2.0,4,5556.0,14744
5279,18.0,2.0,4,5556.0,14744
5280,18.4,2.0,3,13830.0,11962
5281,18.4,1.0,3,13830.0,11962
5282,18.4,3.0,4,13830.0,11962
5283,18.4,2.0,3,13830.0,11962
5284,12.3,2.0,3,3145.0,8739
5285,7.8,2.0,3,5549.0,7391
5286,7.8,2.0,3,1554.0,7391
5287,14.0,1.0,3,851.0,16673
5288,14.5,1.0,3,2339.0,14744
5289,3.4,1.0,1,5263.0,27509
5290,5.4,3.0,2,10331.0,6793
5291,7.3,2.0,4,2671.0,6793
5292,25.2,2.0,4,8459.0,15109
5293,14.0,3.0,5,2878.0,14744
5294,23.3,2.0,4,2949.0,8910
5295,16.3,2.0,3,8279.0,12423
5296,16.3,1.0,3,8279.0,12423
5297,16.3,2.0,3,8279.0,12423
5298,14.6,2.0,2,1624.0,7391
5299,5.9,0.0,3,4675.0,8842
5300,8.4,1.0,3,8801.0,8842
5301,4.3,1.0,2,4918.0,7189
5302,4.3,1.0,2,4918.0,7189
5303,4.3,1.0,2,4918.0,7189
5304,0.0,1.0,2,17496.0,27509
5305,31.7,4.0,3,3600.0,8923
5306,29.8,1.0,4,4718.0,8923
5307,31.7,2.0,3,6065.0,8923
5308,20.0,2.0,5,6162.0,8377
5309,3.0,0.0,3,2019.0,10310
5310,17.2,1.0,2,6871.0,6419
5311,17.2,4.0,2,6871.0,6419
5312,17.2,2.0,3,6871.0,6419
5313,17.2,2.0,3,6871.0,6419
5314,16.2,1.0,3,3891.0,7391
5315,16.2,0.0,3,3891.0,7391
5316,16.2,2.0,4,3891.0,7391
5317,10.1,2.0,4,4442.0,5707
5318,10.1,1.0,1,4442.0,5707
5319,22.7,4.0,3,11806.0,15109
5320,22.7,1.0,3,11806.0,15109
5321,22.7,4.0,4,11806.0,15109
5322,1.8,0.0,2,6821.0,27509
5323,1.8,1.0,2,6821.0,27509
5324,1.8,1.0,3,6821.0,27509
5325,5.3,0.0,3,11364.0,12872
5326,15.4,2.0,3,4973.0,3898
5327,12.3,2.0,4,2547.0,8739
5328,11.4,2.0,4,3578.0,5707
5329,21.5,4.0,2,5087.0,8377
5330,21.5,4.0,4,5087.0,8377
5331,21.5,2.0,3,5087.0,8377
5332,8.5,2.0,3,7485.0,11641
5333,8.5,0.0,3,7485.0,11641
5334,8.5,1.0,2,7485.0,11641
5335,3.5,0.0,2,8648.0,27509
5336,4.6,1.0,2,7717.0,8842
5337,4.6,1.0,2,7717.0,8842
5338,4.6,0.0,2,7717.0,8842
5339,8.4,2.0,3,14577.0,12872
5340,8.4,2.0,3,14577.0,12872
5341,8.4,2.0,3,14577.0,12872
5342,8.4,2.0,5,14577.0,12872
5343,8.4,3.0,2,14577.0,12872
5344,12.0,1.0,2,21650.0,12872
5345,12.0,2.0,3,21650.0,12872
5346,12.0,2.0,3,21650.0,12872
5347,2.4,1.0,2,14949.0,11076
5348,2.4,1.0,1,14949.0,11076
5349,2.4,0.0,2,14949.0,11076
5350,21.3,2.0,2,4407.0,6820
5351,8.9,2.0,3,3540.0,7391
5352,15.2,1.0,2,4497.0,4052
5353,35.4,2.0,4,8077.0,12058
5354,5.1,1.0,2,2417.0,7189
5355,5.1,0.0,2,2417.0,7189
5356,2.7,2.0,4,14887.0,27509
5357,2.7,1.0,1,14887.0,27509
5358,0.7,1.0,2,8400.0,27509
5359,16.1,3.0,5,915.0,7391
5360,5.0,1.0,1,13240.0,10310
5361,31.7,2.0,4,14092.0,16673
5362,10.5,2.0,3,3755.0,14744
5363,10.5,4.0,6,4217.0,14744
5364,10.5,1.0,3,4217.0,14744
5365,10.2,0.0,5,5457.0,6793
5366,10.2,1.0,3,5457.0,6793
5367,12.4,1.0,4,5420.0,3898
5368,15.3,2.0,3,7955.0,12423
5369,7.0,1.0,2,8870.0,12872
5370,7.0,0.0,3,8870.0,12872
5371,18.4,1.0,3,5811.0,8923
5372,12.9,2.0,3,3296.0,14744
5373,8.9,2.0,3,2698.0,7391
5374,14.5,3.0,4,1442.0,7391
5375,14.7,2.0,3,16166.0,11962
5376,6.4,1.0,3,5058.0,7189
5377,3.1,1.0,2,2230.0,27509
5378,6.8,2.0,2,6380.0,5306
5379,6.8,1.0,3,802.0,5306
5380,25.5,2.0,4,2940.0,12423
5381,6.3,1.0,2,6543.0,7189
5382,10.4,2.0,3,3464.0,7585
5383,9.5,1.0,3,4502.0,7585
5384,9.5,1.0,3,4502.0,7585
5385,23.2,1.0,2,5030.0,8910
5386,11.4,1.0,2,6795.0,5707
5387,35.2,2.0,4,17093.0,17526
5388,35.2,2.0,4,17093.0,17526
5389,13.4,1.0,2,5713.0,6419
5390,13.4,2.0,3,4387.0,6419
5391,25.0,2.0,3,9704.0,8910
5392,25.0,4.0,4,9704.0,8910
5393,8.6,2.0,3,3589.0,7189
5394,8.6,1.0,2,3589.0,7189
5395,10.3,1.0,2,6938.0,4052
5396,10.3,2.0,4,6938.0,4052
5397,14.0,1.0,3,4294.0,16673
5398,6.4,2.0,2,962.0,14744
5399,5.2,2.0,4,11918.0,11641
5400,5.2,1.0,3,11918.0,11641
5401,4.0,1.0,3,5533.0,11641
5402,4.0,1.0,3,5533.0,11641
5403,4.0,0.0,1,5533.0,11641
5404,12.1,1.0,3,10175.0,7391
5405,12.1,2.0,3,10175.0,7391
5406,14.7,2.0,3,4048.0,6419
5407,14.7,2.0,4,4048.0,6419
5408,7.7,1.0,2,8920.0,6793
5409,10.1,2.0,2,7822.0,5707
5410,10.1,1.0,1,7822.0,5707
5411,10.1,1.0,2,7822.0,5707
5412,10.1,2.0,4,7822.0,5707
5413,14.8,1.0,3,7719.0,8923
5414,14.8,2.0,4,7719.0,8923
5415,34.9,4.0,4,8060.0,12058
5416,11.7,1.0,3,3582.0,8739
5417,6.7,2.0,2,11204.0,12872
5418,6.7,1.0,2,11204.0,12872
5419,2.0,0.0,1,4553.0,11076
5420,2.0,0.0,3,4553.0,11076
5421,23.0,2.0,5,11925.0,6820
5422,23.0,2.0,4,11925.0,6820
5423,23.0,2.0,3,11925.0,6820
5424,23.0,2.0,4,11925.0,6820
5425,24.7,1.0,4,8322.0,15109
5426,14.8,2.0,3,6388.0,14744
5427,14.8,2.0,3,6388.0,14744
5428,22.2,1.0,3,3940.0,8377
5429,12.4,2.0,4,9028.0,3898
5430,14.3,2.0,4,10999.0,3898
5431,14.3,2.0,3,10999.0,3898
5432,16.1,1.0,2,4790.0,3898
5433,8.9,2.0,3,1651.0,7391
5434,27.0,3.0,5,2546.0,8377
5435,18.0,2.0,3,6990.0,7391
5436,7.2,1.0,1,8989.0,10310
5437,19.6,2.0,3,10926.0,12423
5438,19.6,1.0,2,10926.0,12423
5439,7.5,1.0,3,9264.0,7585
5440,24.8,1.0,3,10788.0,8910
5441,2.1,2.0,2,5825.0,11076
5442,2.1,1.0,2,5825.0,11076
5443,2.1,1.0,1,5825.0,11076
5444,38.0,2.0,3,17055.0,12058
5445,38.0,2.0,3,7566.0,12058
5446,12.9,2.0,4,3285.0,16673
5447,7.3,1.0,1,10412.0,6793
5448,7.3,1.0,1,10412.0,6793
5449,7.3,1.0,2,10412.0,6793
5450,16.7,1.0,3,15321.0,8739
5451,11.2,1.0,4,8870.0,11641
5452,11.2,1.0,2,8870.0,11641
5453,11.2,1.0,2,8870.0,11641
5454,16.1,2.0,3,8524.0,7391
5455,20.4,2.0,5,4864.0,16673
5456,11.2,1.0,3,2606.0,11641
5457,11.2,1.0,2,2606.0,11641
5458,13.8,1.0,2,2356.0,4052
5459,33.3,1.0,3,8256.0,17526
5460,5.3,1.0,1,11308.0,6793
5461,6.2,1.0,2,6482.0,6793
5462,16.0,2.0,4,4794.0,4052
5463,12.3,3.0,5,3145.0,8739
5464,7.8,2.0,5,5549.0,7391
5465,7.8,0.0,2,5549.0,7391
5466,14.0,1.0,2,851.0,16673
5467,14.5,2.0,4,2339.0,14744
5468,15.5,4.0,3,3656.0,14744
