,CouncilArea,Population Density,Rooms,Type,Price,Distance,Car,Landsize,Propertycount,Yearly Incidents Recorded
11493,Melbourne,4550.3,2,t,1350000.0,1.3,1.0,87.0,3040.0,27509
11494,Melbourne,4550.3,2,h,1070000.0,3.4,0.0,282.0,5263.0,27509
11495,Melbourne,4550.3,2,u,730000.0,3.4,1.0,2135.0,5263.0,27509
11496,Melbourne,4550.3,1,u,392000.0,3.4,1.0,0.0,5263.0,27509
11497,Melbourne,4550.3,2,h,1150000.0,3.4,0.0,147.0,5263.0,27509
11498,Melbourne,4550.3,4,h,1415000.0,3.4,0.0,199.0,5263.0,27509
11499,Melbourne,4550.3,1,u,370000.0,3.4,1.0,0.0,5263.0,27509
11500,Melbourne,4550.3,2,u,740000.0,0.0,1.0,0.0,17496.0,27509
11501,Melbourne,4550.3,1,h,1000000.0,1.8,0.0,133.0,6821.0,27509
11502,Melbourne,4550.3,1,t,780000.0,1.8,0.0,37.0,6821.0,27509
11503,Melbourne,4550.3,2,u,550000.0,1.8,1.0,0.0,6821.0,27509
11504,Melbourne,4550.3,3,t,850000.0,1.8,1.0,2429.0,2309.0,27509
11505,Melbourne,4550.3,2,u,900000.0,1.8,1.0,2431.0,2309.0,27509
11506,Melbourne,4550.3,2,h,1355000.0,3.5,0.0,156.0,8648.0,27509
11507,Melbourne,4550.3,3,t,1388000.0,3.5,2.0,104.0,8648.0,27509
11508,Melbourne,4550.3,1,h,964000.0,3.5,0.0,85.0,8648.0,27509
11509,Melbourne,4550.3,2,t,1050000.0,2.7,1.0,0.0,14887.0,27509
11510,Melbourne,4550.3,2,u,771000.0,2.7,1.0,1272.0,14887.0,27509
11511,Melbourne,4550.3,2,u,642500.0,0.7,1.0,8888.0,8400.0,27509
11512,Melbourne,4550.3,1,u,422500.0,0.7,1.0,3878.0,8400.0,27509
11513,Melbourne,4550.3,3,h,1000000.0,1.6,0.0,96.0,6786.0,27509
11514,Melbourne,4550.3,2,u,720000.0,1.6,1.0,3481.0,6786.0,27509
11515,Melbourne,4550.3,3,h,1717500.0,3.5,0.0,202.0,3106.0,27509
11516,Melbourne,4550.3,4,h,2400000.0,3.5,1.0,163.0,3106.0,27509
11517,Melbourne,4550.3,3,h,1950000.0,3.5,1.0,309.0,3106.0,27509
11518,Melbourne,4550.3,2,u,885000.0,1.3,1.0,1489.0,3040.0,27509
11519,Melbourne,4550.3,4,h,1340000.0,3.4,1.0,302.0,3593.0,27509
11520,Melbourne,4550.3,3,h,1250000.0,3.4,2.0,340.0,5263.0,27509
11521,Melbourne,4550.3,1,u,395000.0,3.4,1.0,2592.0,5263.0,27509
11522,Melbourne,4550.3,2,h,840500.0,3.4,0.0,107.0,5263.0,27509
11523,Melbourne,4550.3,2,u,876000.0,3.4,2.0,0.0,5263.0,27509
11524,Melbourne,4550.3,2,u,570000.0,1.8,1.0,1223.0,6821.0,27509
11525,Melbourne,4550.3,2,u,850000.0,1.8,1.0,1223.0,6821.0,27509
11526,Melbourne,4550.3,2,u,816000.0,3.5,1.0,0.0,8648.0,27509
11527,Melbourne,4550.3,3,u,800000.0,3.5,2.0,0.0,8648.0,27509
11528,Melbourne,4550.3,2,u,470000.0,2.7,1.0,1890.0,14887.0,27509
11529,Melbourne,4550.3,2,u,945000.0,2.7,1.0,708.0,14887.0,27509
11530,Melbourne,4550.3,3,h,900000.0,2.7,1.0,119.0,14887.0,27509
11531,Melbourne,4550.3,3,h,1810000.0,2.7,2.0,273.0,14887.0,27509
11532,Melbourne,4550.3,3,h,1370000.0,3.1,0.0,121.0,2230.0,27509
11533,Melbourne,4550.3,2,u,1100000.0,1.6,2.0,0.0,6786.0,27509
11534,Melbourne,4550.3,3,h,1628000.0,3.5,0.0,216.0,3106.0,27509
11535,Melbourne,4550.3,2,h,990000.0,3.4,1.0,180.0,3593.0,27509
11536,Melbourne,4550.3,1,u,400000.0,3.4,1.0,0.0,5263.0,27509
11537,Melbourne,4550.3,1,t,715000.0,3.4,0.0,91.0,5263.0,27509
11538,Melbourne,4550.3,2,u,720000.0,0.0,1.0,0.0,17496.0,27509
11539,Melbourne,4550.3,2,h,1126000.0,1.8,0.0,114.0,6821.0,27509
11540,Melbourne,4550.3,4,h,1746000.0,1.8,0.0,149.0,6821.0,27509
11541,Melbourne,4550.3,2,u,799000.0,1.8,1.0,0.0,6821.0,27509
11542,Melbourne,4550.3,3,h,1285000.0,1.8,1.0,170.0,6821.0,27509
11543,Melbourne,4550.3,3,u,1560000.0,1.8,1.0,2431.0,2309.0,27509
11544,Melbourne,4550.3,2,h,1335000.0,3.5,0.0,181.0,8648.0,27509
11545,Melbourne,4550.3,1,u,545000.0,3.5,1.0,0.0,8648.0,27509
11546,Melbourne,4550.3,3,u,1430000.0,2.7,1.0,913.0,14887.0,27509
11547,Melbourne,4550.3,4,h,2920000.0,2.7,2.0,564.0,14887.0,27509
11548,Melbourne,4550.3,1,u,400000.0,2.7,1.0,0.0,14887.0,27509
11549,Melbourne,4550.3,2,u,600000.0,0.7,1.0,0.0,8400.0,27509
11550,Melbourne,4550.3,2,u,600000.0,0.7,1.0,3634.0,8400.0,27509
11551,Melbourne,4550.3,2,u,660000.0,3.1,1.0,0.0,2230.0,27509
11552,Melbourne,4550.3,2,h,1000000.0,3.4,0.0,132.0,3593.0,27509
11553,Melbourne,4550.3,2,u,438000.0,3.4,1.0,4267.0,5263.0,27509
11554,Melbourne,4550.3,2,u,710000.0,3.4,1.0,2135.0,5263.0,27509
11555,Melbourne,4550.3,1,u,390000.0,3.4,1.0,0.0,5263.0,27509
11556,Melbourne,4550.3,1,u,410000.0,3.4,1.0,1053.0,5263.0,27509
11557,Melbourne,4550.3,2,u,1075000.0,0.0,1.0,0.0,17496.0,27509
11558,Melbourne,4550.3,2,u,785000.0,1.8,1.0,0.0,6821.0,27509
11559,Melbourne,4550.3,2,u,620000.0,1.8,1.0,0.0,6821.0,27509
11560,Melbourne,4550.3,2,t,800000.0,1.8,1.0,145.0,2309.0,27509
11561,Melbourne,4550.3,2,u,635000.0,3.5,1.0,2166.0,8648.0,27509
11562,Melbourne,4550.3,2,u,600000.0,2.7,1.0,876.0,14887.0,27509
11563,Melbourne,4550.3,2,u,762500.0,2.7,1.0,17200.0,14887.0,27509
11564,Melbourne,4550.3,4,h,1855500.0,2.7,1.0,176.0,14887.0,27509
11565,Melbourne,4550.3,2,u,670000.0,3.1,1.0,17.0,2230.0,27509
11566,Melbourne,4550.3,2,u,510000.0,3.1,1.0,75.0,2230.0,27509
11567,Melbourne,4550.3,2,u,1300000.0,1.3,1.0,997.0,3040.0,27509
11568,Melbourne,4550.3,3,h,1220000.0,3.4,1.0,293.0,3593.0,27509
11569,Melbourne,4550.3,3,h,1225000.0,3.4,2.0,223.0,5263.0,27509
11570,Melbourne,4550.3,4,h,1475000.0,1.8,1.0,137.0,6821.0,27509
11571,Melbourne,4550.3,2,u,450000.0,1.8,1.0,0.0,6821.0,27509
11572,Melbourne,4550.3,2,u,525000.0,1.8,1.0,1618.0,6821.0,27509
11573,Melbourne,4550.3,3,h,1900000.0,3.5,3.0,337.0,8648.0,27509
11574,Melbourne,4550.3,2,u,1480000.0,3.5,2.0,0.0,8648.0,27509
11575,Melbourne,4550.3,2,u,760000.0,3.5,1.0,0.0,8648.0,27509
11576,Melbourne,4550.3,2,u,1350000.0,2.7,1.0,0.0,14887.0,27509
11577,Melbourne,4550.3,3,u,940000.0,2.7,3.0,0.0,14887.0,27509
11578,Melbourne,4550.3,1,u,410000.0,2.7,1.0,0.0,14887.0,27509
11579,Melbourne,4550.3,2,u,980000.0,2.7,0.0,0.0,14887.0,27509
11580,Melbourne,4550.3,1,u,380000.0,2.7,0.0,0.0,14887.0,27509
11581,Melbourne,4550.3,2,u,625000.0,0.7,1.0,0.0,8400.0,27509
11582,Melbourne,4550.3,3,h,840000.0,3.4,0.0,114.0,5263.0,27509
11583,Melbourne,4550.3,2,u,535000.0,3.4,1.0,0.0,5263.0,27509
11584,Melbourne,4550.3,2,u,387000.0,0.0,0.0,0.0,17496.0,27509
11585,Melbourne,4550.3,2,u,541000.0,1.8,1.0,0.0,6821.0,27509
11586,Melbourne,4550.3,2,u,666000.0,2.7,1.0,0.0,14887.0,27509
11587,Melbourne,4550.3,2,u,910000.0,2.7,2.0,0.0,14887.0,27509
11588,Melbourne,4550.3,1,u,401500.0,2.7,1.0,10.0,14887.0,27509
11589,Melbourne,4550.3,1,u,380000.0,3.1,0.0,68.0,2230.0,27509
11590,Melbourne,4550.3,4,h,1900000.0,3.1,2.0,168.0,2230.0,27509
11591,Melbourne,4550.3,3,h,920000.0,1.6,0.0,98.0,6786.0,27509
11592,Melbourne,4550.3,3,h,1400000.0,3.5,0.0,107.0,3106.0,27509
11593,Melbourne,4550.3,1,u,895000.0,1.3,1.0,0.0,3040.0,27509
11594,Melbourne,4550.3,2,u,505000.0,3.4,1.0,0.0,3593.0,27509
11595,Melbourne,4550.3,2,u,465000.0,1.8,1.0,0.0,6821.0,27509
11596,Melbourne,4550.3,2,u,559000.0,3.5,1.0,712.0,8648.0,27509
11597,Melbourne,4550.3,2,u,747500.0,2.7,1.0,0.0,14887.0,27509
11598,Melbourne,4550.3,1,u,420000.0,2.7,1.0,0.0,14887.0,27509
11599,Melbourne,4550.3,2,u,460000.0,2.7,0.0,0.0,14887.0,27509
11600,Melbourne,4550.3,2,u,1340000.0,2.7,2.0,0.0,14887.0,27509
11601,Melbourne,4550.3,3,h,920000.0,1.6,0.0,98.0,6786.0,27509
11602,Melbourne,4550.3,2,h,1690000.0,3.5,1.0,173.0,3106.0,27509
11603,Melbourne,4550.3,2,u,445000.0,3.4,1.0,1775.0,5263.0,27509
11604,Melbourne,4550.3,2,u,501000.0,3.4,1.0,3957.0,5263.0,27509
11605,Melbourne,4550.3,3,h,1060000.0,3.4,0.0,190.0,5263.0,27509
11606,Melbourne,4550.3,2,u,565000.0,0.0,0.0,89.0,17496.0,27509
11607,Melbourne,4550.3,2,u,540000.0,0.0,0.0,0.0,17496.0,27509
11608,Melbourne,4550.3,3,u,681000.0,1.8,1.0,1843.0,6821.0,27509
11609,Melbourne,4550.3,2,h,1803000.0,1.8,0.0,119.0,6821.0,27509
11610,Melbourne,4550.3,2,h,1722500.0,3.5,0.0,101.0,8648.0,27509
11611,Melbourne,4550.3,3,h,2730000.0,3.5,1.0,324.0,8648.0,27509
11612,Melbourne,4550.3,3,h,1030000.0,3.5,0.0,130.0,8648.0,27509
11613,Melbourne,4550.3,2,u,1090000.0,2.7,2.0,17200.0,14887.0,27509
11614,Melbourne,4550.3,2,u,570000.0,2.7,1.0,0.0,14887.0,27509
11615,Melbourne,4550.3,1,u,555000.0,2.7,1.0,0.0,14887.0,27509
11616,Melbourne,4550.3,2,u,732000.0,0.7,0.0,3901.0,8400.0,27509
11617,Melbourne,4550.3,2,h,1520000.0,3.5,1.0,193.0,3106.0,27509
11618,Melbourne,4550.3,2,h,1090000.0,3.4,2.0,263.0,3593.0,27509
11619,Melbourne,4550.3,3,h,1500000.0,3.4,2.0,241.0,3593.0,27509
11620,Melbourne,4550.3,2,h,1100000.0,1.8,0.0,129.0,6821.0,27509
11621,Melbourne,4550.3,3,h,1425000.0,1.8,3.0,163.0,6821.0,27509
11622,Melbourne,4550.3,3,h,1550000.0,1.8,1.0,173.0,6821.0,27509
11623,Melbourne,4550.3,2,u,820000.0,3.5,2.0,4604.0,8648.0,27509
11624,Melbourne,4550.3,4,h,2625000.0,3.5,2.0,202.0,8648.0,27509
11625,Melbourne,4550.3,2,u,860000.0,2.7,1.0,644.0,14887.0,27509
11626,Melbourne,4550.3,3,h,1460000.0,3.1,1.0,219.0,2230.0,27509
11627,Melbourne,4550.3,3,h,1263000.0,1.6,1.0,110.0,6786.0,27509
11628,Melbourne,4550.3,3,h,820000.0,3.4,0.0,185.0,3593.0,27509
11629,Melbourne,4550.3,2,h,1225000.0,3.4,1.0,150.0,3593.0,27509
11630,Melbourne,4550.3,4,h,1631000.0,3.5,2.0,362.0,8648.0,27509
11631,Melbourne,4550.3,3,h,1845000.0,3.5,2.0,114.0,8648.0,27509
11632,Melbourne,4550.3,3,h,1000000.0,3.5,0.0,99.0,8648.0,27509
11633,Melbourne,4550.3,3,h,1960000.0,3.5,0.0,253.0,8648.0,27509
11634,Melbourne,4550.3,3,t,1500000.0,3.1,1.0,862.0,2230.0,27509
11635,Melbourne,4550.3,3,t,1017500.0,3.4,2.0,459.0,3593.0,27509
11636,Melbourne,4550.3,2,t,841000.0,3.4,1.0,105.0,5263.0,27509
11637,Melbourne,4550.3,3,h,1230000.0,3.5,0.0,340.0,8648.0,27509
11638,Melbourne,4550.3,3,h,1400000.0,2.7,2.0,462.0,14887.0,27509
11639,Melbourne,4550.3,2,h,1100000.0,3.4,1.0,193.0,3593.0,27509
11640,Melbourne,4550.3,2,u,452500.0,3.4,1.0,807.0,3593.0,27509
11641,Melbourne,4550.3,3,h,1725000.0,3.5,2.0,293.0,8648.0,27509
11642,Melbourne,4550.3,4,t,2455000.0,3.5,2.0,123.0,8648.0,27509
11643,Melbourne,4550.3,4,h,2100000.0,3.5,2.0,202.0,8648.0,27509
11644,Melbourne,4550.3,2,h,1650000.0,3.5,2.0,392.0,3106.0,27509
11645,Melbourne,4550.3,4,h,2926000.0,3.5,1.0,421.0,8648.0,27509
11646,Melbourne,4550.3,4,h,2160000.0,3.5,3.0,391.0,8648.0,27509
11647,Melbourne,4550.3,4,h,2371000.0,3.1,1.0,214.0,2230.0,27509
11648,Melbourne,4550.3,2,h,1270000.0,3.4,1.0,341.0,3593.0,27509
11649,Melbourne,4550.3,2,h,1014000.0,3.4,1.0,169.0,3593.0,27509
11650,Melbourne,4550.3,4,h,2500000.0,3.4,1.0,277.0,5263.0,27509
11651,Melbourne,4550.3,3,h,1400000.0,3.5,1.0,135.0,8648.0,27509
11652,Melbourne,4550.3,3,h,2180000.0,2.7,2.0,223.0,14887.0,27509
11653,Melbourne,4550.3,3,h,1750000.0,2.7,2.0,153.0,14887.0,27509
11654,Melbourne,4550.3,3,h,1300000.0,2.7,1.0,238.0,14887.0,27509
11655,Melbourne,4550.3,3,h,1161000.0,3.4,1.0,223.0,3593.0,27509
11656,Melbourne,4550.3,2,h,860000.0,3.4,1.0,119.0,3593.0,27509
11657,Melbourne,4550.3,3,h,2200000.0,3.5,2.0,300.0,8648.0,27509
11658,Melbourne,4550.3,2,h,1350000.0,2.7,2.0,127.0,14887.0,27509
11659,Melbourne,4550.3,2,h,2200000.0,2.7,1.0,133.0,14887.0,27509
11660,Melbourne,4550.3,3,h,2400000.0,2.7,0.0,343.0,14887.0,27509
11661,Melbourne,4550.3,3,h,2300000.0,2.7,2.0,211.0,14887.0,27509
11662,Melbourne,4550.3,4,h,1230000.0,3.1,1.0,133.0,2230.0,27509
11663,Melbourne,4550.3,3,h,2675000.0,1.8,1.0,183.0,2309.0,27509
11664,Melbourne,4550.3,3,h,1650000.0,3.5,1.0,195.0,3106.0,27509
11665,Melbourne,4550.3,4,h,1670000.0,3.5,1.0,162.0,8648.0,27509
11666,Melbourne,4550.3,3,h,1640000.0,2.7,1.0,205.0,14887.0,27509
11667,Melbourne,4550.3,3,t,1560000.0,2.7,2.0,141.0,14887.0,27509
11668,Melbourne,4550.3,2,h,1175000.0,3.4,1.0,234.0,3593.0,27509
11669,Melbourne,4550.3,4,h,939000.0,3.4,1.0,116.0,5263.0,27509
11670,Melbourne,4550.3,3,h,1400000.0,3.4,1.0,604.0,3593.0,27509
11671,Melbourne,4550.3,2,h,1410000.0,3.5,2.0,117.0,8648.0,27509
11672,Melbourne,4550.3,3,h,1470000.0,3.1,1.0,166.0,2230.0,27509
11673,Melbourne,4550.3,4,h,3825000.0,1.6,2.0,316.0,6786.0,27165
11674,Melbourne,4550.3,3,h,1580000.0,3.5,1.0,253.0,3106.0,27165
11675,Melbourne,4550.3,3,h,1770000.0,3.5,1.0,163.0,3106.0,27509
11676,Melbourne,4550.3,3,h,1300000.0,3.4,0.0,226.0,3593.0,27509
11677,Melbourne,4550.3,3,h,1760000.0,3.4,2.0,176.0,5263.0,27509
11678,Melbourne,4550.3,2,h,1200000.0,3.5,1.0,122.0,8648.0,27509
11679,Melbourne,4550.3,5,h,2725000.0,3.5,0.0,249.0,8648.0,27509
11680,Melbourne,4550.3,3,h,1950000.0,3.5,2.0,247.0,8648.0,27165
11681,Melbourne,4550.3,2,h,1065000.0,3.5,0.0,96.0,3106.0,27165
11682,Melbourne,4550.3,3,h,1390000.0,3.4,0.0,146.0,5263.0,27165
11683,Melbourne,4550.3,3,h,1955000.0,3.5,2.0,337.0,8648.0,27165
11684,Melbourne,4550.3,4,h,2910000.0,2.7,2.0,237.0,14887.0,27165
11685,Melbourne,4550.3,3,h,1122500.0,3.4,0.0,170.0,5263.0,27165
11686,Melbourne,4550.3,3,h,2465000.0,3.5,1.0,367.0,8648.0,27165
11687,Melbourne,4550.3,1,h,1252000.0,1.6,1.0,138.0,6786.0,27165
11688,Melbourne,4550.3,2,u,650000.0,1.6,4.0,1439.0,6786.0,27165
11689,Melbourne,4550.3,2,h,1200000.0,3.5,1.0,144.0,8648.0,27165
11690,Melbourne,4550.3,3,h,1725000.0,3.5,1.0,176.0,8648.0,27165
11691,Melbourne,4550.3,4,h,3030000.0,2.7,1.0,436.0,14887.0,27165
11692,Melbourne,4550.3,3,t,1750000.0,1.6,2.0,2399.0,6786.0,27165
11693,Melbourne,4550.3,2,h,1015000.0,3.4,0.0,217.0,3593.0,27165
11694,Melbourne,4550.3,3,h,1120000.0,3.4,0.0,209.0,3593.0,27165
11695,Melbourne,4550.3,3,h,1270000.0,1.8,2.0,214.0,6821.0,27165
11696,Melbourne,4550.3,2,t,810000.0,1.8,1.0,1145.0,6821.0,27165
11697,Melbourne,4550.3,3,h,1276000.0,3.5,1.0,323.0,8648.0,27165
11698,Melbourne,4550.3,3,h,2160000.0,2.7,0.0,217.0,14887.0,27165
11699,Melbourne,4550.3,3,h,1950000.0,2.7,0.0,252.0,14887.0,27165
11700,Melbourne,4550.3,2,h,1200000.0,3.1,1.0,136.0,2230.0,27165
11701,Melbourne,4550.3,3,h,1700000.0,3.5,1.0,176.0,3106.0,27165
11702,Melbourne,4550.3,3,t,976000.0,3.4,1.0,120.0,5263.0,27165
11703,Melbourne,4550.3,4,h,2300000.0,3.5,2.0,376.0,8648.0,27165
11704,Melbourne,4550.3,2,h,1150000.0,3.5,1.0,148.0,8648.0,27165
11705,Melbourne,4550.3,3,h,1735000.0,3.5,2.0,208.0,8648.0,27165
11706,Melbourne,4550.3,3,h,1720000.0,2.7,1.0,277.0,14887.0,27165
11707,Melbourne,4550.3,3,h,2855000.0,2.7,1.0,298.0,14887.0,27165
11708,Melbourne,4550.3,3,t,1150000.0,3.1,2.0,678.0,2230.0,27165
11709,Melton,297.1,3,h,535000.0,14.8,2.0,472.0,1686.0,8923
11710,Melton,297.1,3,h,545000.0,14.8,2.0,301.0,7719.0,8923
11711,Melton,297.1,4,h,320000.0,31.7,1.0,547.0,3600.0,8923
11712,Melton,297.1,3,h,480000.0,31.7,2.0,900.0,3600.0,8923
11713,Melton,297.1,2,h,340000.0,23.8,0.0,609.0,538.0,8923
11714,Melton,297.1,4,h,605500.0,18.0,2.0,724.0,4242.0,8923
11715,Melton,297.1,2,t,385000.0,18.4,1.0,206.0,5811.0,8923
11716,Melton,297.1,3,h,600000.0,14.8,3.0,406.0,7719.0,8923
11717,Melton,297.1,4,h,400000.0,31.7,2.0,643.0,3600.0,8923
11718,Melton,297.1,4,h,355000.0,29.8,1.0,766.0,4718.0,8923
11719,Melton,297.1,5,h,355000.0,31.7,2.0,666.0,6065.0,8923
11720,Melton,297.1,3,h,680000.0,18.0,2.0,666.0,4242.0,8923
11721,Melton,297.1,4,h,420000.0,31.7,2.0,642.0,3600.0,8923
11722,Melton,297.1,3,h,419000.0,29.8,3.0,603.0,4718.0,8923
11723,Melton,297.1,3,h,558000.0,18.0,2.0,431.0,4242.0,8923
11724,Melton,297.1,5,h,1150000.0,14.8,4.0,688.0,7719.0,8923
11725,Melton,297.1,4,h,405000.0,31.7,2.0,590.0,3600.0,8923
11726,Melton,297.1,3,h,420000.0,29.8,2.0,599.0,4718.0,8923
11727,Melton,297.1,3,h,465000.0,29.8,2.0,615.0,4718.0,8923
11728,Melton,297.1,3,h,593000.0,14.8,2.0,480.0,1686.0,8923
11729,Melton,297.1,3,h,295000.0,31.7,4.0,600.0,3600.0,8923
11730,Melton,297.1,4,h,347500.0,29.8,1.0,587.0,4718.0,8923
11731,Melton,297.1,3,h,410000.0,31.7,2.0,740.0,6065.0,8923
11732,Melton,297.1,3,h,645000.0,18.0,2.0,684.0,4242.0,8923
11733,Melton,297.1,3,u,390000.0,18.4,1.0,289.0,5811.0,8923
11734,Melton,297.1,3,t,430000.0,14.8,2.0,194.0,7719.0,8923
11735,Melton,297.1,3,t,360000.0,14.8,1.0,0.0,7719.0,8923
11736,Melton,297.1,4,h,740000.0,14.8,2.0,750.0,7719.0,8923
11737,Melton,297.1,4,h,550000.0,31.7,2.0,1241.0,3600.0,8923
11738,Melton,297.1,3,h,373500.0,31.7,2.0,586.0,3600.0,8923
11739,Melton,297.1,2,h,280500.0,29.8,1.0,180.0,4718.0,8923
11740,Melton,297.1,3,h,451000.0,18.4,2.0,347.0,5811.0,8923
11741,Melton,297.1,3,u,453350.0,18.4,1.0,315.0,5811.0,8923
11742,Melton,297.1,4,h,870000.0,14.8,2.0,463.0,7719.0,8923
11743,Melton,297.1,4,h,345000.0,31.7,0.0,651.0,3553.0,8923
11744,Melton,297.1,4,h,600000.0,31.7,2.0,935.0,6065.0,8923
11745,Melton,297.1,3,h,525000.0,14.8,1.0,400.0,7719.0,8923
11746,Melton,297.1,3,h,341000.0,29.8,4.0,578.0,4718.0,8923
11747,Melton,297.1,3,h,336000.0,29.8,1.0,580.0,4718.0,8923
11748,Melton,297.1,4,h,426000.0,29.8,3.0,655.0,4718.0,8923
11749,Melton,297.1,4,h,362000.0,31.7,2.0,685.0,3553.0,8923
11750,Melton,297.1,3,h,330000.0,31.7,1.0,654.0,3553.0,8923
11751,Melton,297.1,3,h,375000.0,29.8,2.0,584.0,4718.0,8923
11752,Melton,297.1,3,h,326000.0,29.8,1.0,611.0,4718.0,8923
11753,Melton,297.1,3,h,400000.0,29.8,2.0,800.0,4718.0,8923
11754,Melton,297.1,3,h,412250.0,29.8,2.0,592.0,4718.0,8923
11755,Melton,297.1,3,h,371500.0,31.7,0.0,582.0,6065.0,8923
11756,Melton,297.1,3,h,520000.0,18.0,2.0,389.0,4242.0,8923
11757,Melton,297.1,3,h,530000.0,18.0,1.0,343.0,4242.0,8923
11758,Melton,297.1,5,h,725500.0,18.0,2.0,450.0,4242.0,8923
11759,Melton,297.1,4,h,456000.0,29.8,2.0,576.0,3122.0,8923
11760,Melton,297.1,3,h,518000.0,14.8,2.0,308.0,7719.0,8923
11761,Melton,297.1,3,h,375000.0,31.7,1.0,637.0,3553.0,8923
11762,Melton,297.1,3,h,300000.0,29.8,1.0,585.0,4718.0,8923
11763,Melton,297.1,3,h,385000.0,29.8,2.0,670.0,4718.0,8923
11764,Melton,297.1,4,h,427500.0,31.7,2.0,865.0,6065.0,8923
11765,Melton,297.1,3,h,657500.0,14.8,2.0,631.0,1607.0,8923
11766,Melton,297.1,5,h,460000.0,31.7,2.0,590.0,3600.0,8923
11767,Melton,297.1,3,h,430000.0,31.7,2.0,583.0,3600.0,8923
11768,Melton,297.1,3,h,438000.0,31.7,2.0,575.0,6065.0,8923
11769,Melton,297.1,4,h,410000.0,29.8,2.0,578.0,4718.0,8923
11770,Melton,297.1,3,h,700000.0,14.8,3.0,660.0,7719.0,8923
11771,Melton,297.1,3,h,460000.0,29.8,1.0,602.0,4718.0,8923
11772,Melton,297.1,4,h,635000.0,18.4,2.0,512.0,5811.0,8923
11773,Melton,297.1,3,h,655000.0,14.8,2.0,419.0,1686.0,8923
11774,Melton,297.1,3,h,646000.0,14.8,2.0,238.0,7719.0,8923
11775,Melton,297.1,3,h,283000.0,31.7,0.0,362.0,3600.0,8923
11776,Melton,297.1,4,h,430000.0,31.7,3.0,675.0,6065.0,8923
11777,Melton,297.1,3,h,439000.0,31.7,2.0,524.0,6065.0,8923
11778,Melton,297.1,4,h,625500.0,23.8,2.0,477.0,1490.0,8923
11779,Melton,297.1,3,h,580000.0,14.8,2.0,461.0,1607.0,8923
11780,Melton,297.1,5,h,710000.0,31.7,2.0,1670.0,3600.0,8923
11781,Melton,297.1,3,h,395000.0,29.8,1.0,649.0,4718.0,8923
11782,Melton,297.1,4,h,395000.0,31.7,2.0,650.0,3600.0,8923
11783,Melton,297.1,4,h,407000.0,29.8,1.0,763.0,4718.0,8923
11784,Melton,297.1,3,h,455000.0,29.8,4.0,584.0,4718.0,8923
11785,Melton,297.1,4,h,440000.0,31.7,2.0,800.0,6065.0,8923
11786,Melton,297.1,3,h,490000.0,18.0,2.0,251.0,4242.0,8923
11787,Melton,297.1,4,h,690000.0,18.0,2.0,663.0,4242.0,8923
11788,Melton,297.1,4,h,695000.0,18.0,2.0,655.0,4242.0,8923
11789,Melton,297.1,4,h,667000.0,18.4,2.0,601.0,5811.0,8923
11790,Melton,297.1,3,h,450000.0,29.8,2.0,605.0,4718.0,8923
11791,Melton,297.1,4,h,420000.0,29.8,2.0,589.0,4718.0,8923
11792,Melton,297.1,4,h,530000.0,31.7,2.0,601.0,6065.0,8923
11793,Melton,297.1,4,h,630000.0,31.7,2.0,888.0,6065.0,8923
11794,Melton,297.1,4,h,538000.0,29.8,4.0,770.0,3122.0,8923
11795,Melton,297.1,3,h,380000.0,31.7,2.0,600.0,3553.0,8923
11796,Melton,297.1,4,h,775100.0,14.8,2.0,564.0,1607.0,8923
11797,Melton,297.1,4,h,860000.0,14.8,3.0,675.0,1686.0,8923
11798,Melton,297.1,3,h,413000.0,29.8,1.0,587.0,4718.0,8923
11799,Melton,297.1,3,h,610000.0,18.0,2.0,408.0,4242.0,8923
11800,Melton,297.1,4,h,692000.0,18.0,4.0,594.0,4242.0,8923
11801,Melton,297.1,4,h,640000.0,18.0,2.0,665.0,4242.0,8923
11802,Melton,297.1,3,h,560000.0,14.8,2.0,355.0,7719.0,8923
11803,Melton,297.1,3,h,413000.0,29.8,6.0,731.0,4718.0,8923
11804,Melton,297.1,3,h,431500.0,29.8,4.0,738.0,4718.0,8923
11805,Melton,297.1,3,h,720000.0,29.8,3.0,1010.0,4718.0,8923
11806,Melton,297.1,4,h,603000.0,18.4,2.0,400.0,5811.0,8923
11807,Melton,297.1,4,h,665000.0,14.8,2.0,507.0,1607.0,8923
11808,Melton,297.1,3,h,620000.0,14.8,2.0,609.0,1607.0,8923
11809,Melton,297.1,4,h,575000.0,14.8,2.0,368.0,1686.0,8923
11810,Melton,297.1,12,h,710000.0,31.7,3.0,960.0,3600.0,8923
11811,Melton,297.1,3,h,580000.0,29.8,1.0,766.0,4718.0,8923
11812,Melton,297.1,4,h,356000.0,31.7,1.0,571.0,6065.0,8923
11813,Melton,297.1,4,h,675000.0,18.0,2.0,618.0,4242.0,8923
11814,Melton,297.1,3,h,355000.0,31.7,4.0,650.0,3553.0,8923
11815,Melton,297.1,3,h,385000.0,31.7,1.0,580.0,3600.0,8923
11816,Melton,297.1,4,h,451000.0,29.8,2.0,790.0,4718.0,8923
11817,Melton,297.1,3,h,425000.0,29.8,4.0,805.0,4718.0,8923
11818,Melton,297.1,3,h,476000.0,29.8,2.0,647.0,4718.0,8923
11819,Melton,297.1,4,h,484000.0,31.7,2.0,800.0,6065.0,8923
11820,Melton,297.1,3,h,413000.0,31.7,2.0,722.0,6065.0,8923
