,Rooms,Type,Distance,Bedroom2,Car,Landsize,Propertycount
13093,3,h,5.2,3.0,2.0,401.0,11918.0
13094,2,u,5.2,2.0,1.0,69.0,11918.0
13095,4,h,4.0,4.0,2.0,425.0,5533.0
13096,3,h,4.0,3.0,0.0,161.0,5533.0
13097,3,h,5.2,3.0,3.0,484.0,7082.0
13098,2,u,5.2,2.0,1.0,54.0,7082.0
13099,1,u,5.2,1.0,1.0,41.0,7082.0
13100,5,h,5.2,5.0,1.0,441.0,7082.0
13101,4,t,10.8,4.0,2.0,189.0,4480.0
13102,3,h,10.8,3.0,1.0,604.0,4480.0
13103,1,h,10.8,1.0,1.0,604.0,4480.0
13104,3,h,12.1,3.0,2.0,412.0,10175.0
13105,4,h,12.1,4.0,2.0,520.0,10175.0
13106,3,h,12.1,3.0,2.0,639.0,10175.0
13107,3,h,2.4,3.0,1.0,93.0,438.0
13108,3,h,14.8,4.0,2.0,480.0,1686.0
13109,4,h,14.8,4.0,2.0,420.0,1686.0
13110,3,h,10.4,3.0,0.0,646.0,5678.0
13111,3,h,10.4,3.0,1.0,583.0,5678.0
13112,7,h,10.4,7.0,2.0,765.0,5678.0
13113,2,t,10.4,2.0,1.0,148.0,5678.0
13114,3,t,14.7,3.0,2.0,306.0,4048.0
13115,4,h,14.8,4.0,2.0,595.0,2674.0
13116,4,h,7.7,4.0,3.0,1136.0,8920.0
13117,3,h,7.7,3.0,2.0,446.0,8920.0
13118,3,h,7.7,3.0,2.0,321.0,8920.0
13119,3,h,8.4,3.0,1.0,359.0,3265.0
13120,4,h,8.4,4.0,2.0,654.0,3265.0
13121,4,h,8.4,4.0,2.0,967.0,3265.0
13122,2,u,8.4,2.0,1.0,2207.0,3265.0
13123,2,u,1.6,2.0,2.0,0.0,6786.0
13124,3,h,3.5,3.0,0.0,337.0,3106.0
13125,3,h,3.5,3.0,0.0,216.0,3106.0
13126,2,h,3.5,2.0,0.0,109.0,3106.0
13127,3,u,10.1,3.0,2.0,0.0,7822.0
13128,3,h,10.1,3.0,2.0,621.0,7822.0
13129,3,h,14.8,3.0,1.0,400.0,7719.0
13130,4,h,34.9,4.0,2.0,550.0,8060.0
13131,2,u,8.7,2.0,1.0,601.0,2379.0
13132,2,u,8.4,2.0,1.0,0.0,608.0
13133,2,u,8.4,2.0,1.0,1961.0,608.0
13134,2,h,7.8,2.0,2.0,307.0,6923.0
13135,4,h,8.7,4.0,2.0,584.0,5051.0
13136,2,h,11.7,2.0,2.0,897.0,3582.0
13137,3,t,17.9,3.0,2.0,239.0,9758.0
13138,3,h,17.9,3.0,2.0,532.0,9758.0
13139,2,u,17.9,2.0,1.0,1078.0,9758.0
13140,3,h,17.9,3.0,2.0,584.0,9758.0
13141,3,h,17.9,3.0,2.0,350.0,9758.0
13142,4,h,27.1,4.0,3.0,734.0,3789.0
13143,2,t,16.7,2.0,1.0,129.0,5837.0
13144,4,h,16.7,4.0,2.0,735.0,5837.0
13145,3,u,17.5,3.0,2.0,363.0,4734.0
13146,3,h,3.6,3.0,0.0,192.0,2954.0
13147,2,u,3.6,2.0,0.0,0.0,2954.0
13148,5,h,6.7,5.0,3.0,630.0,11204.0
13149,3,h,6.7,3.0,3.0,680.0,11204.0
13150,3,h,6.7,3.0,1.0,512.0,11204.0
13151,3,h,6.7,3.0,2.0,677.0,3445.0
13152,2,t,6.7,2.0,1.0,143.0,3445.0
13153,3,h,6.7,3.0,2.0,150.0,3445.0
13154,2,h,2.0,2.0,0.0,144.0,4553.0
13155,2,h,2.0,2.0,0.0,139.0,4553.0
13156,3,u,2.0,3.0,2.0,0.0,4553.0
13157,2,t,20.6,2.0,1.0,197.0,15510.0
13158,3,h,20.6,3.0,0.0,598.0,15510.0
13159,6,h,20.6,6.0,2.0,655.0,15510.0
13160,3,h,20.6,3.0,1.0,280.0,15510.0
13161,3,t,20.6,3.0,2.0,219.0,15510.0
13162,2,u,2.4,2.0,1.0,0.0,1123.0
13163,2,h,2.4,2.0,2.0,155.0,1123.0
13164,4,h,23.0,4.0,3.0,879.0,11925.0
13165,3,h,23.0,3.0,1.0,862.0,11925.0
13166,3,h,23.0,3.0,2.0,455.0,11925.0
13167,4,h,23.0,4.0,2.0,731.0,1705.0
13168,4,h,23.0,4.0,2.0,1717.0,2985.0
13169,3,h,23.0,3.0,2.0,865.0,1863.0
13170,3,h,24.7,3.0,1.0,810.0,10894.0
13171,3,h,24.7,3.0,2.0,540.0,10894.0
13172,3,h,24.7,3.0,0.0,585.0,8322.0
13173,4,h,14.8,4.0,2.0,704.0,6388.0
13174,3,h,14.8,3.0,3.0,531.0,6388.0
13175,4,h,14.7,4.0,2.0,528.0,2276.0
13176,3,h,27.7,3.0,2.0,608.0,1184.0
13177,4,h,22.2,4.0,3.0,624.0,3940.0
13178,2,u,22.2,2.0,1.0,2256.0,3940.0
13179,4,h,12.4,4.0,2.0,668.0,9028.0
13180,3,h,12.4,3.0,1.0,633.0,9028.0
13181,4,h,12.4,4.0,3.0,733.0,9028.0
13182,3,u,14.3,3.0,2.0,195.0,10999.0
13183,3,h,14.3,3.0,2.0,695.0,10999.0
13184,3,h,14.3,3.0,3.0,654.0,10999.0
13185,3,h,14.3,3.0,2.0,402.0,10999.0
13186,5,h,16.1,5.0,2.0,650.0,4790.0
13187,4,h,16.1,4.0,3.0,727.0,4790.0
13188,5,h,16.1,5.0,3.0,4077.0,4790.0
13189,6,h,27.0,6.0,4.0,840.0,2546.0
13190,2,u,27.0,2.0,2.0,421.0,2546.0
13191,3,h,7.2,3.0,1.0,306.0,4898.0
13192,4,t,7.2,4.0,2.0,470.0,4898.0
13193,6,h,18.0,6.0,3.0,804.0,6990.0
13194,3,h,18.0,3.0,1.0,654.0,6990.0
13195,4,h,18.0,4.0,2.0,792.0,2346.0
13196,4,h,18.0,4.0,2.0,796.0,2346.0
13197,2,u,7.2,2.0,0.0,702.0,8989.0
13198,2,h,7.2,2.0,1.0,249.0,8989.0
13199,2,u,7.2,2.0,1.0,0.0,8989.0
13200,3,t,7.2,3.0,2.0,797.0,8989.0
13201,3,h,19.6,3.0,2.0,553.0,10926.0
13202,3,h,19.6,3.0,2.0,637.0,10926.0
13203,3,u,19.6,3.0,1.0,156.0,10926.0
13204,3,h,19.6,3.0,1.0,525.0,10926.0
13205,3,h,19.6,3.0,1.0,606.0,10926.0
13206,4,h,19.6,4.0,2.0,635.0,10926.0
13207,2,h,19.6,2.0,1.0,279.0,10926.0
13208,2,h,7.5,2.0,6.0,856.0,9264.0
13209,3,t,7.5,3.0,1.0,176.0,9264.0
13210,2,u,7.5,2.0,1.0,0.0,9264.0
13211,3,h,7.5,3.0,1.0,173.0,9264.0
13212,4,h,7.5,4.0,2.0,431.0,9264.0
13213,1,u,7.5,1.0,1.0,28.0,9264.0
13214,3,h,7.5,3.0,2.0,204.0,9264.0
13215,1,u,7.5,1.0,1.0,0.0,9264.0
13216,2,u,8.2,2.0,1.0,92.0,1308.0
13217,3,h,7.5,3.0,1.0,846.0,588.0
13218,4,h,5.7,4.0,1.0,539.0,2970.0
13219,3,h,13.1,3.0,4.0,491.0,5070.0
13220,4,h,13.1,4.0,4.0,625.0,5070.0
13221,3,h,13.1,3.0,2.0,572.0,5070.0
13222,4,h,13.1,4.0,2.0,732.0,5070.0
13223,2,h,13.1,2.0,4.0,687.0,5070.0
13224,3,t,13.1,3.0,1.0,164.0,5070.0
13225,3,t,24.8,3.0,2.0,239.0,10788.0
13226,2,u,24.8,2.0,1.0,306.0,10788.0
13227,6,h,24.8,6.0,2.0,979.0,10788.0
13228,4,h,2.1,4.0,0.0,270.0,5825.0
13229,2,h,3.6,2.0,1.0,167.0,6244.0
13230,2,h,3.6,2.0,0.0,121.0,6244.0
13231,6,h,3.6,6.0,1.0,241.0,6244.0
13232,1,u,3.6,1.0,1.0,0.0,6244.0
13233,2,h,3.4,2.0,1.0,180.0,3593.0
13234,3,h,5.1,3.0,0.0,390.0,7570.0
13235,2,t,5.1,2.0,1.0,43.0,7570.0
13236,4,h,15.4,4.0,2.0,615.0,4385.0
13237,2,h,15.4,2.0,1.0,189.0,4385.0
13238,5,h,15.4,5.0,2.0,477.0,4385.0
13239,3,h,38.0,3.0,2.0,602.0,17055.0
13240,3,h,38.0,3.0,1.0,623.0,17055.0
13241,3,h,38.0,3.0,1.0,650.0,17055.0
13242,5,h,38.0,5.0,1.0,3036.0,7566.0
13243,4,h,38.0,4.0,2.0,1659.0,7566.0
13244,4,h,38.0,4.0,2.0,607.0,7566.0
13245,5,h,7.2,5.0,2.0,538.0,534.0
13246,3,h,12.9,3.0,1.0,935.0,3285.0
13247,4,h,12.9,4.0,2.0,634.0,3285.0
13248,2,u,7.3,2.0,1.0,730.0,10412.0
13249,4,h,7.3,4.0,2.0,677.0,10412.0
13250,2,u,7.3,2.0,1.0,0.0,10412.0
13251,4,h,7.3,4.0,3.0,1064.0,10412.0
13252,3,t,7.3,3.0,2.0,313.0,10412.0
13253,4,h,7.3,4.0,3.0,715.0,10412.0
13254,3,h,7.3,3.0,0.0,628.0,10412.0
13255,3,h,7.3,3.0,2.0,409.0,10412.0
13256,3,h,7.3,3.0,2.0,0.0,10412.0
13257,3,u,7.3,3.0,2.0,296.0,10412.0
13258,4,h,16.7,4.0,2.0,690.0,15321.0
13259,4,h,16.7,4.0,2.0,762.0,15321.0
13260,4,h,16.7,4.0,2.0,726.0,15321.0
13261,3,u,16.7,3.0,2.0,328.0,15321.0
13262,4,h,11.2,4.0,2.0,587.0,8870.0
13263,3,h,11.2,3.0,1.0,746.0,8870.0
13264,1,u,11.2,1.0,1.0,124.0,8870.0
13265,3,h,11.2,3.0,2.0,751.0,8870.0
13266,3,h,11.2,3.0,1.0,584.0,8870.0
13267,2,h,11.2,2.0,2.0,650.0,8870.0
13268,3,h,11.2,3.0,6.0,697.0,8870.0
13269,3,h,11.2,3.0,1.0,641.0,8870.0
13270,3,h,16.1,3.0,3.0,580.0,8524.0
13271,5,h,20.4,5.0,2.0,877.0,4864.0
13272,4,h,20.4,4.0,1.0,633.0,4864.0
13273,3,h,20.4,3.0,2.0,711.0,4864.0
13274,3,h,20.4,3.0,2.0,392.0,4864.0
13275,3,h,11.2,3.0,6.0,700.0,2606.0
13276,3,h,13.8,3.0,2.0,835.0,5454.0
13277,4,h,13.8,4.0,2.0,980.0,5454.0
13278,4,h,13.8,4.0,2.0,630.0,5454.0
13279,2,h,13.8,2.0,2.0,765.0,5454.0
13280,4,h,13.8,4.0,2.0,726.0,5454.0
13281,3,h,33.3,3.0,3.0,646.0,8256.0
13282,2,u,5.3,2.0,1.0,279.0,11308.0
13283,4,h,5.3,4.0,2.0,750.0,11308.0
13284,3,h,5.3,3.0,1.0,271.0,11308.0
13285,3,h,5.3,3.0,2.0,273.0,11308.0
13286,3,h,5.3,3.0,2.0,261.0,11308.0
13287,3,h,5.3,3.0,2.0,290.0,11308.0
13288,2,u,5.3,2.0,1.0,0.0,11308.0
13289,4,h,5.3,4.0,2.0,446.0,11308.0
13290,4,h,5.3,4.0,2.0,740.0,11308.0
13291,4,h,5.3,4.0,1.0,595.0,11308.0
13292,3,h,5.3,3.0,2.0,607.0,11308.0
13293,2,u,5.3,2.0,1.0,0.0,11308.0
13294,2,u,5.3,2.0,2.0,0.0,11308.0
13295,2,u,6.2,2.0,2.0,966.0,6482.0
13296,1,u,6.2,1.0,0.0,0.0,6482.0
13297,3,h,6.2,3.0,4.0,522.0,6482.0
13298,2,u,6.2,2.0,1.0,1324.0,6482.0
13299,2,h,6.2,2.0,1.0,170.0,6482.0
13300,2,t,8.9,2.0,2.0,154.0,2890.0
13301,2,t,8.9,2.0,1.0,130.0,2890.0
13302,3,t,8.8,3.0,2.0,192.0,2947.0
13303,3,h,8.8,3.0,0.0,583.0,2947.0
13304,2,t,8.8,2.0,1.0,129.0,2947.0
13305,3,h,8.8,3.0,2.0,648.0,2947.0
13306,4,t,8.8,4.0,2.0,225.0,2947.0
13307,3,u,8.8,3.0,1.0,277.0,2947.0
13308,3,h,8.8,3.0,2.0,377.0,2674.0
13309,3,h,8.8,3.0,2.0,429.0,2674.0
13310,2,u,8.8,2.0,1.0,94.0,2674.0
13311,2,h,8.8,2.0,1.0,220.0,2674.0
13312,3,h,16.0,3.0,2.0,867.0,4794.0
13313,3,h,16.0,3.0,2.0,553.0,4794.0
13314,3,h,16.0,3.0,3.0,598.0,4794.0
13315,4,h,18.0,4.0,2.0,661.0,5556.0
13316,4,h,18.0,4.0,2.0,704.0,5556.0
13317,3,h,18.4,3.0,2.0,530.0,13830.0
13318,3,h,18.4,3.0,2.0,540.0,13830.0
13319,3,h,18.4,3.0,1.0,435.0,13830.0
13320,3,h,18.4,3.0,1.0,663.0,13830.0
13321,3,h,18.4,3.0,1.0,581.0,13830.0
13322,4,h,18.4,4.0,3.0,800.0,13830.0
13323,4,h,18.4,4.0,2.0,546.0,13830.0
13324,3,h,18.4,3.0,2.0,537.0,13830.0
13325,4,h,18.4,4.0,6.0,4100.0,13830.0
13326,3,u,12.3,3.0,2.0,311.0,3145.0
13327,3,h,12.3,3.0,2.0,603.0,3145.0
13328,3,h,7.8,3.0,3.0,657.0,5549.0
13329,3,h,7.8,3.0,2.0,424.0,5549.0
13330,3,h,7.8,3.0,2.0,617.0,1554.0
13331,3,h,14.0,3.0,1.0,708.0,851.0
13332,3,h,14.5,3.0,1.0,589.0,2339.0
13333,6,h,14.5,6.0,2.0,596.0,2339.0
13334,4,h,15.5,4.0,3.0,696.0,3656.0
13335,3,h,11.7,3.0,0.0,534.0,5629.0
13336,3,h,11.7,3.0,4.0,546.0,5629.0
13337,4,h,11.7,4.0,2.0,535.0,5629.0
13338,3,h,10.4,3.0,1.0,468.0,1119.0
13339,1,u,3.4,1.0,1.0,0.0,5263.0
13340,1,t,3.4,1.0,0.0,91.0,5263.0
13341,3,h,5.4,3.0,2.0,257.0,10331.0
13342,4,h,5.4,4.0,2.0,591.0,10331.0
13343,3,u,5.4,3.0,1.0,1096.0,10331.0
13344,3,h,5.4,3.0,1.0,284.0,10331.0
13345,2,h,5.4,2.0,2.0,323.0,10331.0
13346,4,h,5.4,4.0,1.0,638.0,10331.0
13347,2,t,5.4,2.0,3.0,193.0,10331.0
13348,2,u,5.4,2.0,1.0,0.0,10331.0
13349,5,h,5.4,5.0,2.0,842.0,10331.0
13350,3,h,5.4,3.0,2.0,200.0,10331.0
13351,4,h,7.3,4.0,2.0,836.0,2671.0
13352,3,h,7.3,3.0,1.0,318.0,2671.0
13353,3,h,7.3,3.0,1.0,204.0,2671.0
13354,3,h,25.2,3.0,2.0,538.0,8459.0
13355,4,h,25.2,4.0,2.0,560.0,8459.0
13356,5,h,14.0,5.0,3.0,545.0,2878.0
13357,4,h,23.3,4.0,2.0,900.0,2949.0
13358,4,h,23.3,4.0,2.0,620.0,2949.0
13359,4,h,23.3,4.0,2.0,748.0,2949.0
13360,2,u,16.3,2.0,2.0,138.0,8279.0
13361,3,h,16.3,3.0,3.0,604.0,8279.0
13362,3,h,16.3,3.0,2.0,534.0,8279.0
13363,3,h,16.3,3.0,1.0,533.0,8279.0
13364,3,h,16.3,3.0,2.0,640.0,8279.0
13365,2,u,14.6,2.0,2.0,248.0,1624.0
13366,3,h,6.4,3.0,2.0,417.0,3873.0
13367,4,h,5.9,4.0,4.0,370.0,4675.0
13368,4,h,5.9,4.0,2.0,510.0,4675.0
13369,3,h,5.9,3.0,0.0,312.0,4675.0
13370,3,h,8.4,3.0,3.0,580.0,8801.0
13371,2,u,8.4,2.0,1.0,0.0,8801.0
13372,3,t,8.4,3.0,1.0,206.0,8801.0
13373,3,t,8.4,3.0,2.0,1211.0,8801.0
13374,4,h,8.4,4.0,0.0,589.0,8801.0
13375,3,h,8.4,3.0,1.0,0.0,8801.0
13376,2,u,4.3,2.0,1.0,81.0,4918.0
13377,2,u,4.3,2.0,1.0,0.0,4918.0
13378,4,h,4.3,4.0,4.0,251.0,4918.0
13379,2,u,4.3,2.0,1.0,4977.0,4918.0
13380,2,h,11.4,2.0,2.0,368.0,2397.0
13381,5,h,11.4,5.0,2.0,904.0,2397.0
13382,2,u,0.0,2.0,1.0,0.0,17496.0
13383,3,h,31.7,3.0,4.0,600.0,3600.0
13384,4,h,29.8,4.0,1.0,587.0,4718.0
13385,3,h,31.7,3.0,2.0,740.0,6065.0
13386,3,t,20.0,3.0,2.0,309.0,6162.0
13387,5,h,20.0,5.0,2.0,720.0,6162.0
13388,3,h,3.0,3.0,1.0,411.0,2019.0
13389,3,h,3.0,3.0,0.0,138.0,2019.0
13390,3,h,3.0,3.0,1.0,247.0,2019.0
13391,2,t,17.9,2.0,1.0,114.0,10529.0
13392,5,h,17.9,5.0,2.0,574.0,10529.0
13393,4,h,17.2,4.0,2.0,780.0,6871.0
13394,2,u,17.2,2.0,1.0,300.0,6871.0
13395,2,h,17.2,2.0,4.0,446.0,6871.0
13396,3,u,17.2,3.0,2.0,208.0,6871.0
13397,3,u,17.2,3.0,2.0,439.0,6871.0
13398,4,h,17.2,4.0,2.0,708.0,6871.0
13399,2,h,17.2,2.0,1.0,697.0,6871.0
13400,4,h,10.2,4.0,0.0,420.0,2079.0
13401,3,h,16.2,3.0,2.0,842.0,3891.0
13402,3,t,16.2,3.0,2.0,397.0,3891.0
13403,4,h,16.2,4.0,1.0,973.0,3891.0
13404,3,h,16.2,3.0,1.0,575.0,3891.0
13405,3,h,16.2,3.0,0.0,396.0,3891.0
13406,3,h,16.2,3.0,1.0,1125.0,3891.0
13407,3,h,16.2,3.0,3.0,615.0,3891.0
13408,4,h,16.2,4.0,2.0,701.0,3891.0
13409,5,h,6.2,5.0,2.0,933.0,6232.0
13410,4,t,14.2,4.0,2.0,243.0,13366.0
13411,4,h,14.2,4.0,2.0,768.0,13366.0
13412,2,u,14.2,2.0,1.0,296.0,13366.0
13413,5,h,14.2,5.0,2.0,707.0,13366.0
13414,3,h,14.2,3.0,2.0,1321.0,13366.0
13415,4,h,14.2,4.0,2.0,668.0,13366.0
13416,2,u,14.2,2.0,1.0,190.0,13366.0
13417,3,h,18.8,3.0,2.0,324.0,7113.0
13418,4,h,10.1,4.0,2.0,589.0,4442.0
13419,1,t,10.1,1.0,1.0,0.0,4442.0
13420,3,u,10.1,3.0,2.0,441.0,4442.0
13421,4,h,34.1,4.0,2.0,652.0,9376.0
13422,3,t,10.4,3.0,1.0,178.0,2291.0
13423,4,h,10.4,4.0,2.0,650.0,2291.0
13424,3,h,10.4,3.0,2.0,577.0,2291.0
13425,3,h,22.7,3.0,4.0,695.0,11806.0
13426,3,h,22.7,3.0,1.0,587.0,11806.0
13427,4,h,22.7,4.0,4.0,702.0,11806.0
13428,3,h,22.7,3.0,1.0,818.0,11806.0
13429,2,h,1.8,2.0,0.0,114.0,6821.0
13430,4,h,1.8,4.0,0.0,149.0,6821.0
13431,2,u,1.8,2.0,1.0,0.0,6821.0
13432,3,h,1.8,3.0,1.0,170.0,6821.0
13433,3,h,5.3,3.0,0.0,326.0,11364.0
13434,4,h,5.3,4.0,2.0,617.0,11364.0
13435,4,h,5.3,4.0,0.0,566.0,11364.0
13436,3,h,5.3,3.0,2.0,534.0,11364.0
13437,2,h,5.3,2.0,1.0,234.0,11364.0
13438,4,h,5.3,4.0,4.0,423.0,11364.0
13439,3,t,15.4,3.0,2.0,338.0,4973.0
13440,4,h,15.4,4.0,1.0,746.0,4973.0
13441,3,u,15.4,3.0,2.0,239.0,4973.0
13442,3,h,11.2,3.0,2.0,699.0,2651.0
13443,2,h,12.3,2.0,2.0,567.0,3224.0
13444,3,h,12.3,3.0,1.0,716.0,2547.0
13445,4,t,12.3,4.0,2.0,344.0,2547.0
13446,3,h,15.5,3.0,2.0,1064.0,3692.0
13447,4,h,11.4,4.0,2.0,723.0,3578.0
13448,4,h,11.4,4.0,2.0,719.0,3578.0
13449,2,u,11.4,2.0,1.0,0.0,3578.0
13450,2,h,21.5,2.0,4.0,772.0,5087.0
13451,5,h,21.5,5.0,2.0,693.0,5087.0
13452,4,h,21.5,4.0,4.0,641.0,5087.0
13453,3,h,21.5,3.0,2.0,545.0,5087.0
13454,3,u,1.8,3.0,1.0,2431.0,2309.0
13455,2,h,8.5,2.0,1.0,595.0,7485.0
13456,2,t,8.5,2.0,1.0,135.0,7485.0
13457,3,h,8.5,3.0,2.0,525.0,7485.0
13458,3,h,8.5,3.0,1.0,450.0,7485.0
13459,3,u,8.5,3.0,0.0,278.0,7485.0
13460,3,t,8.5,3.0,2.0,234.0,7485.0
13461,3,t,8.5,3.0,2.0,260.0,7485.0
13462,2,h,8.5,2.0,1.0,0.0,7485.0
13463,2,h,8.5,2.0,2.0,605.0,7485.0
13464,2,h,3.5,2.0,0.0,181.0,8648.0
13465,2,u,3.5,2.0,2.0,1625.0,8648.0
13466,3,u,3.5,3.0,2.0,0.0,8648.0
13467,2,h,3.5,2.0,0.0,115.0,8648.0
13468,2,h,3.5,2.0,0.0,78.0,8648.0
13469,2,u,3.5,2.0,1.0,4604.0,8648.0
13470,1,u,3.5,1.0,1.0,0.0,8648.0
13471,2,u,4.6,2.0,1.0,0.0,7717.0
13472,1,u,4.6,1.0,1.0,0.0,7717.0
13473,2,u,4.6,2.0,1.0,0.0,7717.0
13474,2,h,4.6,2.0,0.0,117.0,7717.0
13475,2,t,4.6,2.0,2.0,57.0,7717.0
13476,2,h,4.6,2.0,2.0,86.0,7717.0
13477,2,u,4.6,2.0,1.0,0.0,7717.0
13478,3,h,8.4,3.0,2.0,693.0,14577.0
13479,3,h,8.4,3.0,2.0,680.0,14577.0
13480,3,u,8.4,3.0,1.0,0.0,14577.0
13481,3,h,8.4,3.0,2.0,483.0,14577.0
13482,5,h,8.4,5.0,2.0,559.0,14577.0
13483,3,h,8.4,3.0,2.0,581.0,14577.0
13484,2,h,8.4,2.0,3.0,155.0,14577.0
13485,3,h,12.0,3.0,2.0,700.0,21650.0
13486,2,t,12.0,2.0,1.0,151.0,21650.0
13487,2,u,12.0,2.0,1.0,59.0,21650.0
13488,3,h,12.0,3.0,2.0,289.0,21650.0
13489,2,u,12.0,2.0,1.0,142.0,21650.0
13490,3,h,12.0,3.0,1.0,301.0,21650.0
13491,3,h,12.0,3.0,2.0,627.0,21650.0
13492,2,h,2.4,2.0,0.0,164.0,14949.0
13493,3,h,2.4,3.0,1.0,111.0,14949.0
13494,3,h,2.4,3.0,1.0,185.0,14949.0
13495,2,u,2.4,2.0,1.0,14196.0,14949.0
13496,1,u,2.4,1.0,1.0,0.0,14949.0
13497,2,h,2.4,2.0,0.0,135.0,14949.0
13498,4,h,19.9,4.0,2.0,879.0,7785.0
13499,3,h,19.9,3.0,1.0,835.0,7785.0
13500,2,u,21.3,2.0,2.0,190.0,4407.0
13501,4,h,19.9,4.0,2.0,798.0,3619.0
13502,3,h,8.9,3.0,2.0,468.0,3540.0
13503,4,h,8.9,4.0,1.0,625.0,3540.0
13504,4,h,20.6,4.0,2.0,383.0,5833.0
13505,4,h,15.2,4.0,2.0,598.0,4497.0
13506,3,u,15.2,3.0,3.0,0.0,4497.0
13507,2,u,15.2,2.0,1.0,0.0,4497.0
13508,4,h,15.2,4.0,2.0,831.0,4497.0
13509,3,h,22.2,3.0,1.0,741.0,2206.0
13510,4,h,35.4,4.0,2.0,631.0,8077.0
13511,3,h,5.1,4.0,2.0,122.0,2417.0
13512,2,h,5.1,2.0,1.0,152.0,2417.0
13513,4,h,5.1,4.0,1.0,232.0,2417.0
13514,2,h,5.1,2.0,0.0,207.0,2417.0
13515,3,h,34.6,3.0,2.0,76000.0,457.0
13516,3,h,6.2,3.0,1.0,297.0,984.0
13517,2,u,1.9,2.0,2.0,1646.0,5943.0
13518,1,h,1.9,1.0,0.0,74.0,5943.0
13519,4,h,1.9,4.0,1.0,403.0,5943.0
13520,3,h,1.9,3.0,0.0,115.0,5943.0
13521,3,h,2.7,3.0,1.0,201.0,14887.0
13522,3,u,2.7,3.0,1.0,913.0,14887.0
13523,4,h,2.7,4.0,2.0,564.0,14887.0
13524,1,u,2.7,1.0,1.0,0.0,14887.0
13525,2,u,2.7,2.0,0.0,1240.0,14887.0
13526,2,u,2.7,2.0,2.0,0.0,14887.0
13527,2,u,0.7,2.0,1.0,0.0,8400.0
13528,2,u,0.7,2.0,1.0,3634.0,8400.0
13529,4,h,6.2,4.0,2.0,730.0,1223.0
13530,3,h,6.2,3.0,3.0,399.0,1223.0
13531,3,h,20.8,3.0,1.0,736.0,7412.0
13532,3,h,14.0,3.0,2.0,697.0,14042.0
13533,3,h,14.0,3.0,0.0,722.0,14042.0
13534,1,h,14.0,1.0,2.0,617.0,14042.0
13535,5,h,16.1,5.0,3.0,1348.0,915.0
13536,4,h,5.0,4.0,1.0,159.0,13240.0
13537,1,u,5.0,1.0,1.0,0.0,13240.0
13538,2,u,5.0,2.0,0.0,284.0,13240.0
13539,2,t,5.0,2.0,1.0,62.0,13240.0
13540,4,h,31.7,4.0,2.0,808.0,14092.0
13541,3,h,10.5,3.0,2.0,550.0,3755.0
13542,3,h,10.5,3.0,2.0,573.0,3755.0
13543,1,u,10.5,1.0,1.0,44.0,3755.0
13544,6,h,10.5,6.0,4.0,588.0,4217.0
13545,3,h,10.5,3.0,1.0,471.0,4217.0
13546,3,h,10.5,3.0,4.0,697.0,4217.0
13547,3,h,10.5,3.0,0.0,800.0,6763.0
13548,2,h,10.2,2.0,1.0,464.0,5457.0
13549,5,h,10.2,5.0,0.0,739.0,5457.0
13550,3,h,10.2,3.0,1.0,516.0,5457.0
13551,4,h,10.2,4.0,1.0,943.0,5457.0
13552,4,h,10.2,4.0,3.0,526.0,5457.0
13553,3,h,10.2,3.0,2.0,586.0,5457.0
13554,3,h,10.2,3.0,2.0,665.0,5457.0
13555,3,h,18.0,3.0,2.0,684.0,4242.0
13556,5,h,15.5,5.0,2.0,771.0,5336.0
13557,3,h,15.5,3.0,2.0,816.0,5336.0
13558,5,h,12.4,5.0,2.0,733.0,5420.0
13559,5,h,12.4,5.0,2.0,665.0,5420.0
13560,4,h,12.4,4.0,1.0,662.0,5420.0
13561,3,h,15.3,3.0,2.0,545.0,7955.0
13562,3,h,15.3,3.0,2.0,551.0,7955.0
13563,3,h,15.3,3.0,3.0,654.0,7955.0
13564,3,h,15.3,3.0,2.0,727.0,7955.0
13565,2,u,7.0,2.0,1.0,120.0,8870.0
13566,1,u,7.0,1.0,1.0,0.0,8870.0
13567,3,h,7.0,3.0,0.0,275.0,8870.0
13568,4,h,7.0,4.0,0.0,364.0,8870.0
13569,3,u,4.1,3.0,2.0,0.0,7217.0
13570,3,u,18.4,3.0,1.0,289.0,5811.0
13571,3,t,12.9,3.0,2.0,286.0,3296.0
13572,3,h,12.9,3.0,2.0,676.0,3296.0
13573,2,h,29.3,2.0,1.0,1200.0,2591.0
13574,4,h,17.2,4.0,2.0,651.0,4181.0
13575,5,h,17.2,5.0,4.0,1416.0,4181.0
13576,4,h,17.2,4.0,2.0,796.0,4280.0
13577,3,h,8.9,3.0,2.0,291.0,2698.0
13578,4,h,21.1,4.0,2.0,1529.0,2003.0
13579,4,h,14.5,4.0,3.0,541.0,1442.0
13580,3,h,14.5,3.0,1.0,538.0,1442.0
13581,3,h,14.7,3.0,2.0,660.0,16166.0
13582,4,h,14.7,4.0,2.0,660.0,16166.0
13583,3,h,14.7,3.0,0.0,639.0,16166.0
13584,3,h,14.7,3.0,1.0,239.0,16166.0
13585,3,u,6.4,3.0,1.0,126.0,5058.0
13586,3,h,3.1,3.0,1.0,197.0,2230.0
13587,2,u,3.1,2.0,1.0,0.0,2230.0
13588,2,t,16.5,2.0,1.0,175.0,2474.0
13589,3,t,16.5,3.0,2.0,141.0,2474.0
13590,5,h,16.5,5.0,2.0,626.0,2474.0
