,Rooms,Type,Price,Year,Distance,Bedroom2,Car,Landsize,CouncilArea,Propertycount
5259,1,u,362500.0,2017,11.2,1.0,1.0,124.0,Merri-bek,8870.0
5260,3,h,922000.0,2017,11.2,3.0,1.0,584.0,Merri-bek,8870.0
5261,3,h,963500.0,2017,11.2,3.0,6.0,697.0,Merri-bek,8870.0
5262,3,h,740000.0,2017,16.1,3.0,3.0,580.0,Banyule,8524.0
5263,4,h,730000.0,2017,20.4,4.0,1.0,633.0,Hume,4864.0
5264,3,h,770000.0,2017,20.4,3.0,2.0,711.0,Hume,4864.0
5265,4,h,2550000.0,2017,13.8,4.0,2.0,726.0,Bayside,5454.0
5266,4,h,2800000.0,2017,5.3,4.0,2.0,750.0,Boroondara,11308.0
5267,3,h,1702000.0,2017,5.3,3.0,2.0,290.0,Boroondara,11308.0
5268,4,h,3399000.0,2017,5.3,4.0,2.0,446.0,Boroondara,11308.0
5269,2,u,802500.0,2017,6.2,2.0,2.0,966.0,Boroondara,6482.0
5270,1,u,441000.0,2017,6.2,1.0,0.0,0.0,Boroondara,6482.0
5271,2,u,500000.0,2017,6.2,2.0,1.0,1324.0,Boroondara,6482.0
5272,2,t,738000.0,2017,8.9,2.0,2.0,154.0,Banyule,2890.0
5273,3,h,800000.0,2017,8.8,3.0,0.0,583.0,Banyule,2947.0
5274,2,t,680000.0,2017,8.8,2.0,1.0,129.0,Banyule,2947.0
5275,3,h,605000.0,2017,8.8,3.0,2.0,377.0,Banyule,2674.0
5276,3,h,580000.0,2017,8.8,3.0,2.0,429.0,Banyule,2674.0
5277,3,h,1600000.0,2017,16.0,3.0,3.0,598.0,Bayside,4794.0
5278,4,h,677000.0,2017,18.0,4.0,2.0,661.0,Brimbank,5556.0
5279,4,h,737500.0,2017,18.0,4.0,2.0,704.0,Brimbank,5556.0
5280,3,h,520000.0,2017,18.4,3.0,2.0,530.0,Wyndham,13830.0
5281,3,h,505000.0,2017,18.4,3.0,1.0,663.0,Wyndham,13830.0
5282,4,h,680000.0,2017,18.4,4.0,3.0,800.0,Wyndham,13830.0
5283,3,h,442500.0,2017,18.4,3.0,2.0,537.0,Wyndham,13830.0
5284,3,u,1203500.0,2017,12.3,3.0,2.0,311.0,Monash,3145.0
5285,3,h,1475000.0,2017,7.8,3.0,2.0,424.0,Banyule,5549.0
5286,3,h,1640000.0,2017,7.8,3.0,2.0,617.0,Banyule,1554.0
5287,3,h,590500.0,2017,14.0,3.0,1.0,708.0,Hume,851.0
5288,3,h,895000.0,2017,14.5,3.0,1.0,589.0,Brimbank,2339.0
5289,1,u,400000.0,2017,3.4,1.0,1.0,0.0,Melbourne,5263.0
5290,2,t,825000.0,2017,5.4,2.0,3.0,193.0,Boroondara,10331.0
5291,4,h,2258000.0,2017,7.3,4.0,2.0,836.0,Boroondara,2671.0
5292,4,h,1250000.0,2017,25.2,4.0,2.0,560.0,Greater Dandenong,8459.0
5293,5,h,520000.0,2017,14.0,5.0,3.0,545.0,Brimbank,2878.0
5294,4,h,1218000.0,2017,23.3,4.0,2.0,900.0,Knox,2949.0
5295,3,h,600000.0,2017,16.3,3.0,2.0,534.0,Whittlesea,8279.0
5296,3,h,487000.0,2017,16.3,3.0,1.0,533.0,Whittlesea,8279.0
5297,3,h,572000.0,2017,16.3,3.0,2.0,640.0,Whittlesea,8279.0
5298,2,u,650000.0,2017,14.6,2.0,2.0,248.0,Banyule,1624.0
5299,3,h,1700000.0,2017,5.9,3.0,0.0,312.0,Stonnington,4675.0
5300,3,t,1060000.0,2017,8.4,3.0,1.0,206.0,Stonnington,8801.0
5301,2,u,530000.0,2017,4.3,2.0,1.0,81.0,Maribyrnong,4918.0
5302,2,u,450000.0,2017,4.3,2.0,1.0,0.0,Maribyrnong,4918.0
5303,2,u,353000.0,2017,4.3,2.0,1.0,4977.0,Maribyrnong,4918.0
5304,2,u,720000.0,2017,0.0,2.0,1.0,0.0,Melbourne,17496.0
5305,3,h,295000.0,2017,31.7,3.0,4.0,600.0,Melton,3600.0
5306,4,h,347500.0,2017,29.8,4.0,1.0,587.0,Melton,4718.0
5307,3,h,410000.0,2017,31.7,3.0,2.0,740.0,Melton,6065.0
5308,5,h,1485000.0,2017,20.0,5.0,2.0,720.0,Kingston,6162.0
5309,3,h,1750000.0,2017,3.0,3.0,0.0,138.0,Port Phillip,2019.0
5310,2,u,695000.0,2017,17.2,2.0,1.0,300.0,Whitehorse,6871.0
5311,2,h,655000.0,2017,17.2,2.0,4.0,446.0,Whitehorse,6871.0
5312,3,u,775000.0,2017,17.2,3.0,2.0,208.0,Whitehorse,6871.0
5313,3,u,820000.0,2017,17.2,3.0,2.0,439.0,Whitehorse,6871.0
5314,3,h,900000.0,2017,16.2,3.0,1.0,575.0,Banyule,3891.0
5315,3,h,806000.0,2017,16.2,3.0,0.0,396.0,Banyule,3891.0
5316,4,h,980000.0,2017,16.2,4.0,2.0,701.0,Banyule,3891.0
5317,4,h,1540000.0,2017,10.1,4.0,2.0,589.0,Glen Eira,4442.0
5318,1,t,470000.0,2017,10.1,1.0,1.0,0.0,Glen Eira,4442.0
5319,3,h,730000.0,2017,22.7,3.0,4.0,695.0,Greater Dandenong,11806.0
5320,3,h,676000.0,2017,22.7,3.0,1.0,587.0,Greater Dandenong,11806.0
5321,4,h,805000.0,2017,22.7,4.0,4.0,702.0,Greater Dandenong,11806.0
5322,2,h,1126000.0,2017,1.8,2.0,0.0,114.0,Melbourne,6821.0
5323,2,u,799000.0,2017,1.8,2.0,1.0,0.0,Melbourne,6821.0
5324,3,h,1285000.0,2017,1.8,3.0,1.0,170.0,Melbourne,6821.0
5325,3,h,1512000.0,2017,5.3,3.0,0.0,326.0,Darebin,11364.0
5326,3,u,777000.0,2017,15.4,3.0,2.0,239.0,Manningham,4973.0
5327,4,t,912000.0,2017,12.3,4.0,2.0,344.0,Monash,2547.0
5328,4,h,1565000.0,2017,11.4,4.0,2.0,719.0,Glen Eira,3578.0
5329,2,h,1270000.0,2017,21.5,2.0,4.0,772.0,Kingston,5087.0
5330,4,h,1137500.0,2017,21.5,4.0,4.0,641.0,Kingston,5087.0
5331,3,h,1415000.0,2017,21.5,3.0,2.0,545.0,Kingston,5087.0
5332,3,h,876000.0,2017,8.5,3.0,2.0,525.0,Merri-bek,7485.0
5333,3,u,736000.0,2017,8.5,3.0,0.0,278.0,Merri-bek,7485.0
5334,2,h,478000.0,2017,8.5,2.0,1.0,0.0,Merri-bek,7485.0
5335,2,h,1335000.0,2017,3.5,2.0,0.0,181.0,Melbourne,8648.0
5336,2,u,740000.0,2017,4.6,2.0,1.0,0.0,Stonnington,7717.0
5337,2,u,698000.0,2017,4.6,2.0,1.0,0.0,Stonnington,7717.0
5338,2,h,780000.0,2017,4.6,2.0,0.0,117.0,Stonnington,7717.0
5339,3,h,920000.0,2017,8.4,3.0,2.0,693.0,Darebin,14577.0
5340,3,h,1115000.0,2017,8.4,3.0,2.0,680.0,Darebin,14577.0
5341,3,h,1171000.0,2017,8.4,3.0,2.0,483.0,Darebin,14577.0
5342,5,h,1060000.0,2017,8.4,5.0,2.0,559.0,Darebin,14577.0
5343,2,h,617500.0,2017,8.4,2.0,3.0,155.0,Darebin,14577.0
5344,2,t,575000.0,2017,12.0,2.0,1.0,151.0,Darebin,21650.0
5345,3,h,635000.0,2017,12.0,3.0,2.0,289.0,Darebin,21650.0
5346,3,h,860000.0,2017,12.0,3.0,2.0,627.0,Darebin,21650.0
5347,2,u,615000.0,2017,2.4,2.0,1.0,14196.0,Yarra,14949.0
5348,1,u,314000.0,2017,2.4,1.0,1.0,0.0,Yarra,14949.0
5349,2,h,1341000.0,2017,2.4,2.0,0.0,135.0,Yarra,14949.0
5350,2,u,609000.0,2017,21.3,2.0,2.0,190.0,Maroondah,4407.0
5351,3,h,1100000.0,2017,8.9,3.0,2.0,468.0,Banyule,3540.0
5352,2,u,760000.0,2017,15.2,2.0,1.0,0.0,Bayside,4497.0
5353,4,h,795000.0,2017,35.4,4.0,2.0,631.0,Frankston,8077.0
5354,2,h,830000.0,2017,5.1,2.0,1.0,152.0,Maribyrnong,2417.0
5355,2,h,940000.0,2017,5.1,2.0,0.0,207.0,Maribyrnong,2417.0
5356,4,h,2920000.0,2017,2.7,4.0,2.0,564.0,Melbourne,14887.0
5357,1,u,400000.0,2017,2.7,1.0,1.0,0.0,Melbourne,14887.0
5358,2,u,600000.0,2017,0.7,2.0,1.0,3634.0,Melbourne,8400.0
5359,5,h,1387000.0,2017,16.1,5.0,3.0,1348.0,Banyule,915.0
5360,1,u,480000.0,2017,5.0,1.0,1.0,0.0,Port Phillip,13240.0
5361,4,h,535000.0,2017,31.7,4.0,2.0,808.0,Hume,14092.0
5362,3,h,1070000.0,2017,10.5,3.0,2.0,573.0,Brimbank,3755.0
5363,6,h,750000.0,2017,10.5,6.0,4.0,588.0,Brimbank,4217.0
5364,3,h,632000.0,2017,10.5,3.0,1.0,471.0,Brimbank,4217.0
5365,5,h,2505000.0,2017,10.2,5.0,0.0,739.0,Boroondara,5457.0
5366,3,h,1785000.0,2017,10.2,3.0,1.0,516.0,Boroondara,5457.0
5367,4,h,1375000.0,2017,12.4,4.0,1.0,662.0,Manningham,5420.0
5368,3,h,740000.0,2017,15.3,3.0,2.0,727.0,Whittlesea,7955.0
5369,2,u,745000.0,2017,7.0,2.0,1.0,120.0,Darebin,8870.0
5370,3,h,1225000.0,2017,7.0,3.0,0.0,275.0,Darebin,8870.0
5371,3,u,390000.0,2017,18.4,3.0,1.0,289.0,Melton,5811.0
5372,3,h,695000.0,2017,12.9,3.0,2.0,676.0,Brimbank,3296.0
5373,3,h,870000.0,2017,8.9,3.0,2.0,291.0,Banyule,2698.0
5374,4,h,710000.0,2017,14.5,4.0,3.0,541.0,Banyule,1442.0
5375,3,h,570000.0,2017,14.7,3.0,2.0,660.0,Wyndham,16166.0
5376,3,u,597000.0,2017,6.4,3.0,1.0,126.0,Maribyrnong,5058.0
5377,2,u,660000.0,2017,3.1,2.0,1.0,0.0,Melbourne,2230.0
5378,2,u,880000.0,2017,6.8,2.0,2.0,169.0,Hobsons Bay,6380.0
5379,3,h,862000.0,2017,6.8,3.0,1.0,353.0,Hobsons Bay,802.0
5380,4,h,595000.0,2017,25.5,4.0,2.0,448.0,Whittlesea,2940.0
5381,2,u,709500.0,2017,6.3,2.0,1.0,80.0,Maribyrnong,6543.0
5382,3,u,670000.0,2017,10.4,3.0,2.0,169.0,Moonee Valley,3464.0
5383,3,h,720000.0,2017,9.5,3.0,1.0,582.0,Moonee Valley,4502.0
5384,3,h,1107500.0,2017,9.5,3.0,1.0,668.0,Moonee Valley,4502.0
5385,2,u,520000.0,2017,23.2,2.0,1.0,158.0,Knox,5030.0
5386,2,u,380000.0,2017,11.4,2.0,1.0,1.0,Glen Eira,6795.0
5387,4,h,920000.0,2017,35.2,4.0,2.0,638.0,Casey,17093.0
5388,4,h,950000.0,2017,35.2,4.0,2.0,603.0,Casey,17093.0
5389,2,u,485000.0,2017,13.4,2.0,1.0,0.0,Whitehorse,5713.0
5390,3,h,1291000.0,2017,13.4,3.0,2.0,548.0,Whitehorse,4387.0
5391,3,h,775000.0,2017,25.0,3.0,2.0,720.0,Knox,9704.0
5392,4,h,820000.0,2017,25.0,4.0,4.0,719.0,Knox,9704.0
5393,3,h,797000.0,2017,8.6,3.0,2.0,694.0,Maribyrnong,3589.0
5394,2,h,590000.0,2017,8.6,2.0,1.0,304.0,Maribyrnong,3589.0
5395,2,u,585000.0,2017,10.3,2.0,1.0,0.0,Bayside,6938.0
5396,4,h,1580000.0,2017,10.3,4.0,2.0,890.0,Bayside,6938.0
5397,3,h,386000.0,2017,14.0,3.0,1.0,341.0,Hume,4294.0
5398,2,u,515000.0,2017,6.4,2.0,2.0,159.0,Brimbank,962.0
5399,4,h,1515000.0,2017,5.2,4.0,2.0,236.0,Merri-bek,11918.0
5400,3,h,1037000.0,2017,5.2,3.0,1.0,210.0,Merri-bek,11918.0
5401,3,h,1330000.0,2017,4.0,3.0,1.0,161.0,Merri-bek,5533.0
5402,3,t,937000.0,2017,4.0,3.0,1.0,110.0,Merri-bek,5533.0
5403,1,u,290000.0,2017,4.0,1.0,0.0,197.0,Merri-bek,5533.0
5404,3,h,730000.0,2017,12.1,3.0,1.0,612.0,Banyule,10175.0
5405,3,h,660000.0,2017,12.1,3.0,2.0,582.0,Banyule,10175.0
5406,3,h,1150000.0,2017,14.7,3.0,2.0,668.0,Whitehorse,4048.0
5407,4,h,1600000.0,2017,14.7,4.0,2.0,592.0,Whitehorse,4048.0
5408,2,u,755000.0,2017,7.7,2.0,1.0,92.0,Boroondara,8920.0
5409,2,u,750000.0,2017,10.1,2.0,2.0,0.0,Glen Eira,7822.0
5410,1,u,286000.0,2017,10.1,1.0,1.0,314.0,Glen Eira,7822.0
5411,2,u,580010.0,2017,10.1,2.0,1.0,0.0,Glen Eira,7822.0
5412,4,t,1250000.0,2017,10.1,4.0,2.0,326.0,Glen Eira,7822.0
5413,3,t,360000.0,2017,14.8,3.0,1.0,0.0,Melton,7719.0
5414,4,h,740000.0,2017,14.8,4.0,2.0,750.0,Melton,7719.0
5415,4,h,647000.0,2017,34.9,4.0,4.0,688.0,Frankston,8060.0
5416,3,t,930000.0,2017,11.7,3.0,1.0,0.0,Monash,3582.0
5417,2,h,760000.0,2017,6.7,2.0,2.0,378.0,Darebin,11204.0
5418,2,t,876000.0,2017,6.7,2.0,1.0,134.0,Darebin,11204.0
5419,1,u,365000.0,2017,2.0,1.0,0.0,0.0,Yarra,4553.0
5420,3,h,1297000.0,2017,2.0,3.0,0.0,186.0,Yarra,4553.0
5421,5,h,865000.0,2017,23.0,4.0,2.0,974.0,Maroondah,11925.0
5422,4,h,760000.0,2017,23.0,4.0,2.0,815.0,Maroondah,11925.0
5423,3,h,725000.0,2017,23.0,3.0,2.0,802.0,Maroondah,11925.0
5424,4,h,1120000.0,2017,23.0,4.0,2.0,864.0,Maroondah,11925.0
5425,4,h,930000.0,2017,24.7,4.0,1.0,830.0,Greater Dandenong,8322.0
5426,3,h,557000.0,2017,14.8,3.0,2.0,539.0,Brimbank,6388.0
5427,3,h,650000.0,2017,14.8,3.0,2.0,697.0,Brimbank,6388.0
5428,3,h,806000.0,2017,22.2,3.0,1.0,539.0,Kingston,3940.0
5429,4,h,1663000.0,2017,12.4,4.0,2.0,674.0,Manningham,9028.0
5430,4,h,1310000.0,2017,14.3,4.0,2.0,706.0,Manningham,10999.0
5431,3,h,1530000.0,2017,14.3,3.0,2.0,798.0,Manningham,10999.0
5432,2,t,630000.0,2017,16.1,2.0,1.0,196.0,Manningham,4790.0
5433,3,h,1300000.0,2017,8.9,3.0,2.0,615.0,Banyule,1651.0
5434,5,h,1260000.0,2017,27.0,5.0,3.0,900.0,Kingston,2546.0
5435,3,h,655000.0,2017,18.0,3.0,2.0,197.0,Banyule,6990.0
5436,1,u,435000.0,2017,7.2,1.0,1.0,1192.0,Port Phillip,8989.0
5437,3,h,490000.0,2017,19.6,3.0,2.0,375.0,Whittlesea,10926.0
5438,2,h,417500.0,2017,19.6,2.0,1.0,157.0,Whittlesea,10926.0
5439,3,h,1398000.0,2017,7.5,3.0,1.0,445.0,Moonee Valley,9264.0
5440,3,t,664000.0,2017,24.8,3.0,1.0,219.0,Knox,10788.0
5441,2,u,790000.0,2017,2.1,2.0,2.0,6367.0,Yarra,5825.0
5442,2,u,830000.0,2017,2.1,2.0,1.0,4421.0,Yarra,5825.0
5443,1,u,456000.0,2017,2.1,1.0,1.0,0.0,Yarra,5825.0
5444,3,h,565000.0,2017,38.0,3.0,2.0,713.0,Frankston,17055.0
5445,3,h,810000.0,2017,38.0,3.0,2.0,835.0,Frankston,7566.0
5446,4,h,749000.0,2017,12.9,4.0,2.0,561.0,Hume,3285.0
5447,1,u,260000.0,2017,7.3,1.0,1.0,0.0,Boroondara,10412.0
5448,1,u,330000.0,2017,7.3,1.0,1.0,0.0,Boroondara,10412.0
5449,2,u,501000.0,2017,7.3,2.0,1.0,2015.0,Boroondara,10412.0
5450,3,h,1070000.0,2017,16.7,3.0,1.0,839.0,Monash,15321.0
5451,4,h,700000.0,2017,11.2,4.0,1.0,655.0,Merri-bek,8870.0
5452,2,t,400000.0,2017,11.2,2.0,1.0,102.0,Merri-bek,8870.0
5453,2,h,675000.0,2017,11.2,2.0,1.0,248.0,Merri-bek,8870.0
5454,3,h,866000.0,2017,16.1,3.0,2.0,743.0,Banyule,8524.0
5455,5,h,800000.0,2017,20.4,5.0,2.0,544.0,Hume,4864.0
5456,3,h,735000.0,2017,11.2,3.0,1.0,626.0,Merri-bek,2606.0
5457,2,t,595000.0,2017,11.2,2.0,1.0,201.0,Merri-bek,2606.0
5458,2,t,771000.0,2017,13.8,2.0,1.0,0.0,Bayside,2356.0
5459,3,h,400000.0,2017,33.3,3.0,1.0,301.0,Casey,8256.0
5460,1,u,455000.0,2017,5.3,1.0,1.0,0.0,Boroondara,11308.0
5461,2,u,615888.0,2017,6.2,2.0,1.0,915.0,Boroondara,6482.0
5462,4,h,1820000.0,2017,16.0,4.0,2.0,680.0,Bayside,4794.0
5463,5,h,1475000.0,2017,12.3,5.0,3.0,548.0,Monash,3145.0
5464,5,h,2100000.0,2017,7.8,5.0,2.0,740.0,Banyule,5549.0
5465,2,h,1320000.0,2017,7.8,2.0,0.0,620.0,Banyule,5549.0
5466,2,h,575500.0,2017,14.0,2.0,1.0,662.0,Hume,851.0
5467,4,h,635000.0,2017,14.5,4.0,2.0,531.0,Brimbank,2339.0
5468,3,h,620000.0,2017,15.5,3.0,4.0,650.0,Brimbank,3656.0
5469,5,h,1005000.0,2017,11.7,5.0,2.0,596.0,Brimbank,5629.0
5470,3,h,700000.0,2017,10.4,3.0,1.0,590.0,Brimbank,1119.0
5471,1,u,390000.0,2017,3.4,1.0,1.0,0.0,Melbourne,5263.0
5472,3,h,1410000.0,2017,5.4,3.0,1.0,404.0,Boroondara,10331.0
5473,3,h,710500.0,2017,16.3,3.0,1.0,655.0,Whittlesea,8279.0
5474,3,h,752000.0,2017,16.3,3.0,2.0,604.0,Whittlesea,8279.0
5475,3,h,622000.0,2017,16.3,3.0,2.0,575.0,Whittlesea,8279.0
5476,3,t,650000.0,2017,6.4,3.0,2.0,159.0,Maribyrnong,3873.0
5477,2,u,435000.0,2017,6.4,2.0,1.0,0.0,Maribyrnong,3873.0
5478,4,h,1340000.0,2017,4.3,4.0,3.0,697.0,Maribyrnong,4918.0
5479,3,h,450000.0,2017,17.4,3.0,1.0,702.0,Hume,4704.0
5480,3,h,440000.0,2017,17.4,3.0,2.0,570.0,Hume,4704.0
5481,4,h,550000.0,2017,31.7,4.0,2.0,1241.0,Melton,3600.0
5482,3,h,373500.0,2017,31.7,3.0,2.0,586.0,Melton,3600.0
5483,2,u,640000.0,2017,20.0,2.0,1.0,128.0,Kingston,6162.0
5484,3,t,940000.0,2017,20.0,3.0,2.0,331.0,Kingston,6162.0
5485,3,h,705000.0,2017,17.9,3.0,2.0,840.0,Whittlesea,10529.0
5486,4,h,790000.0,2017,17.9,4.0,2.0,530.0,Whittlesea,10529.0
5487,5,h,704500.0,2017,17.9,5.0,2.0,656.0,Whittlesea,10529.0
5488,4,h,550000.0,2017,17.9,4.0,1.0,531.0,Whittlesea,10529.0
5489,5,h,598000.0,2017,17.9,5.0,1.0,531.0,Whittlesea,10529.0
5490,3,h,592000.0,2017,17.9,3.0,1.0,622.0,Whittlesea,10529.0
5491,3,h,602000.0,2017,17.9,3.0,1.0,546.0,Whittlesea,10529.0
5492,4,h,735000.0,2017,28.8,4.0,2.0,846.0,Yarra Ranges,2493.0
5493,4,h,1270000.0,2017,6.2,4.0,3.0,478.0,Moonee Valley,6232.0
5494,3,h,650000.0,2017,26.5,3.0,2.0,1103.0,Yarra Ranges,8280.0
5495,4,h,1400000.0,2017,21.5,4.0,2.0,530.0,Kingston,3650.0
5496,3,t,1627000.0,2017,21.5,3.0,2.0,304.0,Kingston,3650.0
5497,3,h,1850000.0,2017,14.2,3.0,1.0,717.0,Monash,13366.0
5498,4,h,1820000.0,2017,10.1,4.0,1.0,632.0,Glen Eira,4442.0
5499,2,u,785000.0,2017,1.8,2.0,1.0,0.0,Melbourne,6821.0
5500,2,u,676000.0,2017,15.4,2.0,1.0,149.0,Manningham,4973.0
5501,3,h,1002000.0,2017,15.4,3.0,2.0,598.0,Manningham,4973.0
5502,4,t,1175000.0,2017,15.4,4.0,2.0,289.0,Manningham,4973.0
5503,3,h,875000.0,2017,12.3,3.0,2.0,295.0,Monash,2547.0
5504,4,u,774000.0,2017,15.5,4.0,2.0,0.0,Kingston,3692.0
5505,1,u,327000.0,2017,11.4,1.0,1.0,0.0,Glen Eira,3578.0
5506,4,h,1900000.0,2017,11.4,4.0,2.0,700.0,Glen Eira,3578.0
5507,4,h,2185000.0,2017,21.5,4.0,3.0,220.0,Kingston,5087.0
5508,3,h,1210000.0,2017,8.5,3.0,1.0,330.0,Merri-bek,7485.0
5509,1,h,351000.0,2017,12.0,1.0,1.0,168.0,Darebin,21650.0
5510,4,h,1725000.0,2017,19.9,4.0,2.0,1016.0,Maroondah,7785.0
5511,2,h,633000.0,2017,19.9,2.0,2.0,123.0,Maroondah,7785.0
5512,4,h,1090000.0,2017,21.3,4.0,2.0,894.0,Maroondah,4407.0
5513,4,h,936000.0,2017,23.5,4.0,2.0,675.0,Knox,11667.0
5514,3,h,860000.0,2017,23.5,3.0,2.0,537.0,Knox,11667.0
5515,4,h,850000.0,2017,15.2,4.0,2.0,709.0,Bayside,4497.0
5516,4,h,800000.0,2017,35.4,4.0,0.0,1151.0,Frankston,8077.0
5517,3,h,1720000.0,2017,1.9,3.0,2.0,81.0,Port Phillip,5943.0
5518,3,h,690000.0,2017,20.5,3.0,2.0,545.0,Whittlesea,7969.0
5519,4,h,875000.0,2017,20.5,4.0,2.0,613.0,Whittlesea,7969.0
5520,3,t,420000.0,2017,20.5,3.0,2.0,155.0,Whittlesea,7969.0
5521,4,h,677500.0,2017,20.5,4.0,2.0,609.0,Whittlesea,7969.0
5522,2,u,600000.0,2017,2.7,2.0,1.0,876.0,Melbourne,14887.0
5523,2,u,762500.0,2017,2.7,2.0,1.0,17200.0,Melbourne,14887.0
5524,4,h,1855500.0,2017,2.7,4.0,1.0,176.0,Melbourne,14887.0
5525,2,h,802000.0,2017,6.2,2.0,1.0,174.0,Hobsons Bay,1223.0
5526,4,h,631000.0,2017,14.0,4.0,3.0,559.0,Brimbank,14042.0
5527,3,h,582000.0,2017,14.0,3.0,0.0,674.0,Brimbank,14042.0
5528,1,u,468000.0,2017,5.0,1.0,1.0,0.0,Port Phillip,13240.0
5529,1,u,470000.0,2017,5.0,1.0,1.0,548.0,Port Phillip,13240.0
5530,3,u,750000.0,2017,8.2,3.0,2.0,288.0,Moonee Valley,3284.0
5531,4,h,410000.0,2017,31.7,4.0,2.0,587.0,Hume,14092.0
5532,4,h,512500.0,2017,31.7,4.0,2.0,581.0,Hume,14092.0
5533,3,h,830500.0,2017,10.5,3.0,2.0,508.0,Brimbank,3755.0
5534,3,h,551000.0,2017,10.5,3.0,2.0,613.0,Brimbank,6763.0
5535,3,h,450000.0,2017,10.5,3.0,2.0,283.0,Brimbank,6763.0
5536,4,h,1635000.0,2017,15.5,4.0,2.0,896.0,Manningham,6202.0
5537,3,h,1138000.0,2017,12.4,3.0,2.0,706.0,Manningham,5420.0
5538,3,h,477000.0,2017,27.0,3.0,1.0,518.0,Knox,1690.0
5539,3,h,605000.0,2017,15.3,3.0,2.0,533.0,Whittlesea,7955.0
5540,3,h,610000.0,2017,15.3,3.0,2.0,544.0,Whittlesea,7955.0
5541,3,h,580000.0,2017,15.3,3.0,2.0,538.0,Whittlesea,7955.0
5542,1,u,415000.0,2017,7.0,1.0,1.0,0.0,Darebin,8870.0
5543,2,h,905000.0,2017,7.0,2.0,0.0,225.0,Darebin,8870.0
5544,3,h,451000.0,2017,18.4,3.0,2.0,347.0,Melton,5811.0
5545,4,h,895000.0,2017,12.9,4.0,2.0,700.0,Brimbank,3296.0
5546,4,h,586000.0,2017,12.9,4.0,3.0,0.0,Brimbank,3296.0
5547,4,h,1055000.0,2017,14.7,4.0,2.0,652.0,Knox,7082.0
5548,3,h,529000.0,2017,14.7,3.0,2.0,847.0,Wyndham,16166.0
5549,3,h,484000.0,2017,14.7,3.0,0.0,531.0,Wyndham,16166.0
5550,2,u,670000.0,2017,3.1,2.0,1.0,17.0,Melbourne,2230.0
5551,2,u,510000.0,2017,3.1,2.0,1.0,75.0,Melbourne,2230.0
5552,3,h,410000.0,2017,16.5,3.0,2.0,542.0,Hume,2474.0
5553,1,u,410000.0,2017,4.6,1.0,1.0,0.0,Port Phillip,4380.0
5554,4,h,478000.0,2017,27.2,4.0,2.0,400.0,Wyndham,5262.0
5555,3,h,1285000.0,2017,6.3,3.0,1.0,284.0,Maribyrnong,6543.0
5556,3,h,1635000.0,2017,3.0,3.0,0.0,142.0,Yarra,4019.0
5557,3,h,1225000.0,2017,11.0,3.0,1.0,697.0,Hobsons Bay,5301.0
5558,3,u,767000.0,2017,11.0,3.0,1.0,305.0,Hobsons Bay,5301.0
5559,4,h,810000.0,2017,15.5,4.0,2.0,749.0,Hobsons Bay,7630.0
5560,2,u,821000.0,2017,6.3,2.0,1.0,3093.0,Stonnington,4836.0
5561,4,t,1520000.0,2017,10.2,4.0,2.0,267.0,Boroondara,3052.0
5562,3,h,2299500.0,2017,10.2,3.0,3.0,634.0,Boroondara,3052.0
5563,4,h,2360000.0,2017,7.9,4.0,2.0,848.0,Boroondara,5682.0
5564,4,h,1460000.0,2017,9.7,4.0,2.0,433.0,Boroondara,7809.0
5565,4,t,1280000.0,2017,11.4,4.0,2.0,306.0,Glen Eira,6795.0
5566,4,t,1750000.0,2017,11.4,4.0,2.0,429.0,Glen Eira,6795.0
5567,3,h,1100000.0,2017,13.4,3.0,2.0,492.0,Whitehorse,5713.0
5568,4,h,1250000.0,2017,13.4,4.0,2.0,580.0,Whitehorse,2867.0
5569,3,h,830000.0,2017,16.1,3.0,2.0,905.0,Banyule,1390.0
5570,4,h,4050000.0,2017,10.5,4.0,4.0,508.0,Bayside,10579.0
5571,4,h,2210000.0,2017,10.5,4.0,1.0,396.0,Bayside,10579.0
5572,3,h,1680000.0,2017,10.3,3.0,2.0,605.0,Bayside,6938.0
5573,2,u,890000.0,2017,10.3,2.0,2.0,275.0,Bayside,6938.0
5574,3,h,632000.0,2017,14.0,3.0,4.0,697.0,Hume,4294.0
5575,3,h,1310000.0,2017,5.2,3.0,1.0,302.0,Merri-bek,11918.0
5576,4,h,1500000.0,2017,5.2,4.0,3.0,444.0,Merri-bek,7082.0
5577,4,h,1751000.0,2017,10.8,4.0,4.0,646.0,Manningham,4480.0
5578,4,t,685000.0,2017,12.1,4.0,1.0,287.0,Banyule,10175.0
5579,4,h,725000.0,2017,12.1,4.0,2.0,542.0,Banyule,10175.0
5580,2,t,505000.0,2017,12.1,2.0,2.0,90.0,Banyule,10175.0
5581,4,h,1253000.0,2017,12.1,4.0,2.0,760.0,Banyule,10175.0
5582,4,h,1390000.0,2017,10.4,4.0,1.0,627.0,Monash,5678.0
5583,4,h,2725000.0,2017,8.4,4.0,2.0,650.0,Boroondara,3265.0
5584,4,h,870000.0,2017,14.8,4.0,2.0,463.0,Melton,7719.0
5585,3,h,552500.0,2017,34.9,3.0,2.0,779.0,Frankston,8060.0
5586,4,h,1925000.0,2017,7.8,4.0,2.0,494.0,Glen Eira,6923.0
5587,4,h,995000.0,2017,11.7,4.0,1.0,402.0,Monash,3582.0
5588,4,h,1200000.0,2017,17.9,4.0,4.0,679.0,Bayside,9758.0
